Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,2.7699999809265137,2.7699999809265137,2.690000057220459,2.700000047683716,2.700000047683716,238734
2016-01-05,2.7100000381469727,2.7300000190734863,2.680000066757202,2.7300000190734863,2.7300000190734863,262406
2016-01-06,2.7200000286102295,2.75,2.690000057220459,2.75,2.75,238400
2016-01-11,2.700000047683716,2.7100000381469727,2.6700000762939453,2.7100000381469727,2.7100000381469727,366801
2016-01-12,2.690000057220459,2.7200000286102295,2.690000057220459,2.7200000286102295,2.7200000286102295,191602
2016-01-13,2.7100000381469727,2.7200000286102295,2.6700000762939453,2.700000047683716,2.700000047683716,568813
2016-01-14,2.680000066757202,2.700000047683716,2.6700000762939453,2.700000047683716,2.700000047683716,430570
2016-01-15,2.700000047683716,2.700000047683716,2.5899999141693115,2.630000114440918,2.630000114440918,908800
2016-01-18,2.609999895095825,2.640000104904175,2.5899999141693115,2.630000114440918,2.630000114440918,383200
2016-01-19,2.630000114440918,2.6700000762939453,2.619999885559082,2.640000104904175,2.640000104904175,535900
2016-01-20,2.619999885559082,2.630000114440918,2.5999999046325684,2.630000114440918,2.630000114440918,302100
2016-01-21,2.609999895095825,2.690000057220459,2.5299999713897705,2.5999999046325684,2.5999999046325684,1792402
2016-01-22,2.609999895095825,2.630000114440918,2.5899999141693115,2.619999885559082,2.619999885559082,360700
2016-01-25,2.619999885559082,2.630000114440918,2.5799999237060547,2.619999885559082,2.619999885559082,252301
2016-01-26,2.5999999046325684,2.630000114440918,2.559999942779541,2.5899999141693115,2.5899999141693115,432700
2016-01-27,2.5799999237060547,2.6500000953674316,2.5799999237060547,2.5999999046325684,2.5999999046325684,627900
2016-01-28,2.630000114440918,2.950000047683716,2.619999885559082,2.7300000190734863,2.7300000190734863,3440200
2016-01-29,2.75,2.75,2.6600000858306885,2.690000057220459,2.690000057220459,555000
2016-02-01,2.700000047683716,2.740000009536743,2.5950000286102295,2.609999895095825,2.609999895095825,2493600
2016-02-02,2.609999895095825,2.619999885559082,2.5899999141693115,2.5950000286102295,2.5950000286102295,390351
2016-02-03,2.5850000381469727,2.6050000190734863,2.5850000381469727,2.5850000381469727,2.5850000381469727,337350
2016-02-04,2.609999895095825,2.734999895095825,2.5850000381469727,2.6050000190734863,2.6050000190734863,2775300
2016-02-05,2.609999895095825,2.619999885559082,2.569999933242798,2.5950000286102295,2.5950000286102295,911000
2016-02-08,2.5950000286102295,2.625,2.5799999237060547,2.5950000286102295,2.5950000286102295,431800
2016-02-09,2.5899999141693115,2.615000009536743,2.5799999237060547,2.5999999046325684,2.5999999046325684,255400
2016-02-10,2.5999999046325684,2.5999999046325684,2.515000104904175,2.5399999618530273,2.5399999618530273,1360080
2016-02-11,2.5450000762939453,2.5450000762939453,2.509999990463257,2.5250000953674316,2.5250000953674316,616150
