Date,OFZ_26207
2015-05-21,867.204
2015-05-22,872.0
2015-05-25,870.0
2015-05-26,862.995
2015-05-27,862.0
2015-05-28,854.495
2015-05-29,859.0
2015-06-01,855.1
2015-06-02,863.0
2015-06-03,851.5
2015-06-04,835.0
2015-06-05,831.75
2015-06-08,837.9
2015-06-09,846.999
2015-06-10,856.001
2015-06-11,850.552
2015-06-15,849.99
2015-06-16,840.0
2015-06-17,835.5
2015-06-18,840.0
2015-06-19,838.9
2015-06-22,842.899
2015-06-23,842.5
2015-06-24,843.0
2015-06-25,841.9
2015-06-26,837.0
2015-06-29,828.5
2015-06-30,834.335
2015-07-01,833.22
2015-07-02,836.0
2015-07-03,836.499
2015-07-06,828.0
2015-07-07,825.0
2015-07-08,826.526
2015-07-09,831.5
2015-07-10,840.008
2015-07-13,841.5
2015-07-14,844.1
2015-07-15,850.04
2015-07-16,865.019
2015-07-17,869.0
2015-07-20,860.1
2015-07-21,864.991
2015-07-22,860.0
2015-07-23,856.0
2015-07-24,847.415
2015-07-27,839.995
2015-07-28,836.5
2015-07-29,853.5
2015-07-30,845.0
2015-07-31,855.497
2015-08-03,839.002
2015-08-04,845.0
2015-08-05,845.0
2015-08-06,840.0
2015-08-07,840.999
2015-08-10,840.0
2015-08-11,835.5
2015-08-12,832.01
2015-08-13,835.4
2015-08-14,833.4
2015-08-17,830.9
2015-08-18,829.897
2015-08-19,825.64
2015-08-20,815.8
2015-08-21,792.0
2015-08-24,780.0
2015-08-25,797.9
2015-08-26,793.899
2015-08-27,806.0
2015-08-28,809.899
2015-08-31,804.991
2015-09-01,804.0
2015-09-02,802.4
2015-09-03,807.505
2015-09-04,805.999
2015-09-07,803.4
2015-09-08,807.0
2015-09-09,809.5
2015-09-10,810.0
2015-09-11,812.4
2015-09-14,813.289
2015-09-15,818.5
2015-09-16,822.297
2015-09-17,821.5
2015-09-18,826.501
2015-09-21,832.9
2015-09-22,831.5
2015-09-23,833.5
2015-09-24,822.648
2015-09-25,831.771
2015-09-28,832.998
2015-09-29,830.105
2015-09-30,835.98
2015-10-01,840.0
2015-10-02,840.0
2015-10-05,846.0
2015-10-06,858.505
2015-10-07,864.999
2015-10-08,869.0
2015-10-09,873.2
2015-10-12,867.984
2015-10-13,868.4
2015-10-14,871.012
2015-10-15,875.0
2015-10-16,888.0
2015-10-19,887.0
2015-10-20,886.996
2015-10-21,885.0
2015-10-22,888.011
2015-10-23,891.074
2015-10-26,892.262
2015-10-27,885.0
2015-10-28,893.384
2015-10-29,889.0
2015-10-30,890.486
2015-11-02,891.0
2015-11-03,908.0
2015-11-05,916.001
2015-11-06,910.0
2015-11-09,913.096
2015-11-10,920.0
2015-11-11,924.083
2015-11-12,911.449
2015-11-13,901.1
2015-11-16,903.5
2015-11-17,913.1
2015-11-18,919.776
2015-11-19,932.0
2015-11-20,927.95
2015-11-23,919.839
2015-11-24,905.564
2015-11-25,911.0
2015-11-26,912.568
2015-11-27,914.008
2015-11-30,915.817
2015-12-01,917.749
2015-12-02,922.9
2015-12-03,915.129
2015-12-04,922.545
2015-12-07,910.001
2015-12-08,910.876
2015-12-09,917.0
2015-12-10,917.899
2015-12-11,914.0
2015-12-14,907.106
2015-12-15,912.2
2015-12-16,913.5
2015-12-17,916.106
2015-12-18,915.06
2015-12-21,912.002
2015-12-22,908.499
2015-12-23,910.47
2015-12-24,913.4
2015-12-25,914.5
2015-12-28,916.5
2015-12-29,917.0
2015-12-30,918.0
2016-01-04,918.999
2016-01-05,919.991
2016-01-06,915.999
2016-01-11,892.999
2016-01-12,878.001
2016-01-13,877.5
2016-01-14,872.0
2016-01-15,857.5
2016-01-18,857.499
2016-01-19,865.9
2016-01-20,845.0
2016-01-21,843.0
2016-01-22,864.5
2016-01-25,860.65
2016-01-26,869.468
2016-01-27,879.701
2016-01-28,885.5
2016-01-29,885.0
2016-02-01,877.497
2016-02-02,873.5
2016-02-03,875.52
2016-02-04,884.0
2016-02-05,885.252
2016-02-08,880.0
2016-02-09,874.0
2016-02-10,881.0
2016-02-11,874.0
2016-02-12,881.5
2016-02-15,887.0
2016-02-16,883.997
2016-02-17,887.55
2016-02-18,899.0
2016-02-19,892.504
2016-02-20,895.0
2016-02-22,900.011
2016-02-24,902.891
2016-02-25,912.0
2016-02-26,918.996
2016-02-29,919.2
2016-03-01,935.0
2016-03-02,932.0
2016-03-03,937.5
2016-03-04,941.0
2016-03-07,944.06
2016-03-09,940.99
2016-03-10,937.45
2016-03-11,934.677
2016-03-14,929.493
2016-03-15,923.986
2016-03-16,927.0
2016-03-17,946.01
2016-03-18,953.0
2016-03-21,953.446
2016-03-22,952.99
2016-03-23,940.0
2016-03-24,938.0
2016-03-25,941.5
2016-03-28,943.995
2016-03-29,937.5
2016-03-30,947.5
2016-03-31,949.5
2016-04-01,946.5
2016-04-04,943.921
2016-04-05,941.0
2016-04-06,942.004
2016-04-07,934.001
2016-04-08,939.0
2016-04-11,939.968
2016-04-12,942.5
2016-04-13,940.5
2016-04-14,940.0
2016-04-15,939.45
2016-04-18,941.437
2016-04-19,944.0
2016-04-20,949.5
2016-04-21,944.001
2016-04-22,942.8
2016-04-25,939.1
2016-04-26,939.016
2016-04-27,941.0
2016-04-28,951.5
2016-04-29,962.501
2016-05-04,955.993
2016-05-05,956.201
2016-05-06,959.0
2016-05-10,957.054
2016-05-11,964.548
2016-05-12,966.512
2016-05-13,969.999
2016-05-16,971.0
2016-05-17,968.501
2016-05-18,966.347
2016-05-19,958.8
2016-05-20,964.419
2016-05-23,963.265
2016-05-24,964.0
2016-05-25,966.489
2016-05-26,963.257
2016-05-27,964.0
2016-05-30,962.505
2016-05-31,964.996
2016-06-01,957.001
2016-06-02,955.51
2016-06-03,963.501
2016-06-06,974.5
2016-06-07,977.497
2016-06-08,977.501
2016-06-09,975.101
2016-06-10,980.24
2016-06-14,972.498
2016-06-15,976.5
2016-06-16,971.41
2016-06-17,974.112
2016-06-20,979.52
2016-06-21,978.6
2016-06-22,980.0
2016-06-23,981.753
2016-06-24,980.0
2016-06-27,985.0
2016-06-28,991.0
2016-06-29,994.0
2016-06-30,1000.002
2016-07-01,1004.0
2016-07-04,1003.999
2016-07-05,995.43
2016-07-06,994.5
2016-07-07,995.995
2016-07-08,995.499
2016-07-11,996.439
2016-07-12,999.5
2016-07-13,994.0
2016-07-14,993.397
2016-07-15,990.5
2016-07-18,987.5
2016-07-19,986.5
2016-07-20,986.0
2016-07-21,984.5
2016-07-22,978.5
2016-07-25,977.047
2016-07-26,976.5
2016-07-27,979.6
2016-07-28,984.5
2016-07-29,989.985
2016-08-01,989.5
2016-08-02,986.391
2016-08-03,987.0
2016-08-04,988.571
2016-08-05,991.336
2016-08-08,998.006
2016-08-09,1000.469
2016-08-10,1002.598
2016-08-11,1002.982
2016-08-12,997.989
2016-08-15,999.001
2016-08-16,999.002
2016-08-17,996.972
2016-08-18,1001.0
2016-08-19,998.545
2016-08-22,997.526
2016-08-23,1001.0
2016-08-24,998.511
2016-08-25,1000.21
2016-08-26,1003.5
2016-08-29,1002.509
2016-08-30,1004.015
2016-08-31,1007.5
2016-09-01,1006.5
2016-09-02,1011.4
2016-09-05,1011.648
2016-09-06,1012.5
2016-09-07,1017.516
2016-09-08,1027.5
2016-09-09,1015.1
2016-09-12,1017.5
2016-09-13,1013.502
2016-09-14,1014.0
2016-09-15,1013.999
2016-09-16,1006.5
2016-09-19,1002.5
2016-09-20,1000.998
2016-09-21,1011.992
2016-09-22,1012.5
2016-09-23,1009.499
2016-09-26,1005.7
2016-09-27,1005.0
2016-09-28,1005.984
2016-09-29,1011.0
2016-09-30,1010.501
2016-10-03,1016.999
2016-10-04,1013.068
2016-10-05,1009.41
2016-10-06,1007.515
2016-10-07,1005.245
2016-10-10,1005.5
2016-10-11,1000.154
2016-10-12,996.681
2016-10-13,995.993
2016-10-14,997.502
2016-10-17,985.5
2016-10-18,985.464
2016-10-19,995.444
2016-10-20,993.362
2016-10-21,997.003
2016-10-24,997.329
2016-10-25,995.003
2016-10-26,991.849
2016-10-27,989.086
2016-10-28,984.983
2016-10-31,982.161
2016-11-01,983.94
2016-11-02,978.583
2016-11-03,981.853
2016-11-07,990.015
2016-11-08,990.286
2016-11-09,988.088
2016-11-10,977.0
2016-11-11,967.0
2016-11-14,962.0
2016-11-15,970.366
2016-11-16,969.951
2016-11-17,975.0
2016-11-18,973.006
2016-11-21,975.101
2016-11-22,975.002
2016-11-23,969.939
2016-11-24,969.157
2016-11-25,964.88
2016-11-28,966.99
2016-11-29,962.999
2016-11-30,969.05
2016-12-01,971.0
2016-12-02,971.37
2016-12-05,973.501
2016-12-06,977.898
2016-12-07,980.752
2016-12-08,985.0
2016-12-09,985.51
2016-12-12,990.0
2016-12-13,990.314
2016-12-14,993.745
2016-12-15,984.878
2016-12-16,985.704
2016-12-19,987.001
2016-12-20,988.5
2016-12-21,988.488
2016-12-22,990.987
2016-12-23,991.439
2016-12-26,989.707
2016-12-27,990.5
2016-12-28,998.5
2016-12-29,999.506
2016-12-30,996.003
2017-01-03,998.354
2017-01-04,999.97
2017-01-05,1002.795
2017-01-06,1003.771
2017-01-09,1010.012
2017-01-10,1016.012
2017-01-11,1014.5
2017-01-12,1021.01
2017-01-13,1021.396
2017-01-16,1017.012
2017-01-17,1018.516
2017-01-18,1017.052
2017-01-19,1014.737
2017-01-20,1018.645
2017-01-23,1016.206
2017-01-24,1011.98
2017-01-25,1003.601
2017-01-26,1001.701
2017-01-27,1010.251
2017-01-30,1006.948
2017-01-31,1008.224
2017-02-01,1011.66
2017-02-02,1018.0
2017-02-03,1018.0
2017-02-06,1015.5
2017-02-07,1012.792
2017-02-08,1013.5
2017-02-09,1014.65
2017-02-10,1019.0
2017-02-13,1020.45
2017-02-14,1017.993
2017-02-15,1014.903
2017-02-16,1011.345
2017-02-17,1008.484
2017-02-20,1012.5
2017-02-21,1008.488
2017-02-22,1007.075
2017-02-24,1007.5
2017-02-27,1007.601
2017-02-28,1003.184
2017-03-01,1004.501
2017-03-02,1005.001
2017-03-03,1006.918
2017-03-06,1007.501
2017-03-07,1010.5
2017-03-09,1010.0
2017-03-10,1012.308
2017-03-13,1014.601
2017-03-14,1013.899
2017-03-15,1015.166
2017-03-16,1020.585
2017-03-17,1022.554
2017-03-20,1024.466
2017-03-21,1023.5
2017-03-22,1020.5
2017-03-23,1020.003
2017-03-24,1021.043
2017-03-27,1023.15
2017-03-28,1023.501
2017-03-29,1024.409
2017-03-30,1028.002
2017-03-31,1025.902
2017-04-03,1026.499
2017-04-04,1025.013
2017-04-05,1027.003
2017-04-06,1028.777
2017-04-07,1027.001
2017-04-10,1023.772
2017-04-11,1021.292
2017-04-12,1020.002
2017-04-13,1025.988
2017-04-14,1025.112
2017-04-17,1026.001
2017-04-18,1025.0
2017-04-19,1027.993
2017-04-20,1033.001
2017-04-21,1038.336
2017-04-24,1040.0
2017-04-25,1037.002
2017-04-26,1037.767
2017-04-27,1038.9
2017-04-28,1039.0
2017-05-02,1049.97
2017-05-03,1047.701
2017-05-04,1040.5
2017-05-05,1038.027
2017-05-10,1044.518
2017-05-11,1046.1
2017-05-12,1050.955
2017-05-15,1053.215
2017-05-16,1050.501
2017-05-17,1047.01
2017-05-18,1047.601
2017-05-19,1054.301
2017-05-22,1056.33
2017-05-23,1054.77
2017-05-24,1052.47
2017-05-25,1049.08
2017-05-26,1045.15
2017-05-29,1048.01
2017-05-30,1044.18
2017-05-31,1043.65
2017-06-01,1051.5
2017-06-02,1049.6
2017-06-05,1046.61
2017-06-06,1044.11
2017-06-07,1047.5
2017-06-08,1048.98
2017-06-09,1048.12
2017-06-13,1050.0
2017-06-14,1046.01
2017-06-15,1043.0
2017-06-16,1040.5
2017-06-19,1028.5
2017-06-20,1030.5
2017-06-21,1033.5
2017-06-22,1033.5
2017-06-23,1042.5
2017-06-26,1042.1
2017-06-27,1042.11
2017-06-28,1041.51
2017-06-29,1039.0
2017-06-30,1039.86
2017-07-03,1039.47
2017-07-04,1040.03
2017-07-05,1035.0
2017-07-06,1030.35
2017-07-07,1027.5
2017-07-10,1030.68
2017-07-11,1027.21
2017-07-12,1030.28
2017-07-13,1033.5
2017-07-14,1036.95
2017-07-17,1036.49
2017-07-18,1034.73
2017-07-19,1034.05
2017-07-20,1035.6
2017-07-21,1033.92
2017-07-24,1027.5
2017-07-25,1026.04
2017-07-26,1030.85
2017-07-27,1034.52
2017-07-28,1033.52
2017-07-31,1032.5
2017-08-01,1030.0
2017-08-02,1029.13
2017-08-03,1035.49
2017-08-04,1040.5
2017-08-07,1038.01
2017-08-08,1035.31
2017-08-09,1034.92
2017-08-10,1035.425
2017-08-11,1037.32
2017-08-14,1037.55
2017-08-15,1033.52
2017-08-16,1034.13
2017-08-17,1035.28
2017-08-18,1035.24
2017-08-21,1033.78
2017-08-22,1033.32
2017-08-23,1033.57
2017-08-24,1034.0
2017-08-25,1033.4
2017-08-28,1033.1
2017-08-29,1029.55
2017-08-30,1033.0
2017-08-31,1037.01
2017-09-01,1039.88
2017-09-04,1040.99
2017-09-05,1047.5
2017-09-06,1052.1
2017-09-07,1051.5
2017-09-08,1051.82
2017-09-11,1050.63
2017-09-12,1048.02
2017-09-13,1048.21
2017-09-14,1048.34
2017-09-15,1050.5
2017-09-18,1047.5
2017-09-19,1049.15
2017-09-20,1048.58
2017-09-21,1046.55
2017-09-22,1047.55
2017-09-25,1046.5
2017-09-26,1044.5
2017-09-27,1040.71
2017-09-28,1045.5
2017-09-29,1047.53
2017-10-02,1046.44
2017-10-03,1045.0
2017-10-04,1046.08
2017-10-05,1047.61
2017-10-06,1045.51
2017-10-09,1044.5
2017-10-10,1046.58
2017-10-11,1049.52
2017-10-12,1052.36
2017-10-13,1053.19
2017-10-16,1051.0
2017-10-17,1049.5
2017-10-18,1050.83
2017-10-19,1050.04
2017-10-20,1049.0
2017-10-23,1049.99
2017-10-24,1048.84
2017-10-25,1048.89
2017-10-26,1047.99
2017-10-27,1046.39
2017-10-30,1046.73
2017-10-31,1044.98
2017-11-01,1045.2
2017-11-02,1045.28
2017-11-03,1043.99
2017-11-07,1045.0
2017-11-08,1042.02
2017-11-09,1043.98
2017-11-10,1041.02
2017-11-13,1038.5
2017-11-14,1037.98
2017-11-15,1038.0
2017-11-16,1041.5
2017-11-17,1043.5
2017-11-20,1041.53
2017-11-21,1041.01
2017-11-22,1044.99
2017-11-23,1045.5
2017-11-24,1045.98
2017-11-27,1045.6
2017-11-28,1047.5
2017-11-29,1047.0
2017-11-30,1049.2
2017-12-01,1049.51
2017-12-04,1047.68
2017-12-05,1049.5
2017-12-06,1049.03
2017-12-07,1049.05
2017-12-08,1049.2
2017-12-11,1049.07
2017-12-12,1050.25
2017-12-13,1050.38
2017-12-14,1049.66
2017-12-15,1053.0
2017-12-18,1052.91
2017-12-19,1053.38
2017-12-20,1055.5
2017-12-21,1054.41
2017-12-22,1054.18
2017-12-25,1054.76
2017-12-26,1052.11
2017-12-27,1052.5
2017-12-28,1052.52
2017-12-29,1053.0
2018-01-03,1054.31
2018-01-04,1055.69
2018-01-05,1057.17
2018-01-09,1058.63
2018-01-10,1058.56
2018-01-11,1058.11
2018-01-12,1061.5
2018-01-15,1061.38
2018-01-16,1062.52
2018-01-17,1062.62
2018-01-18,1063.28
2018-01-19,1063.99
2018-01-22,1063.53
2018-01-23,1063.51
2018-01-24,1066.45
2018-01-25,1065.35
2018-01-26,1064.25
2018-01-29,1063.16
2018-01-30,1068.56
2018-01-31,1072.73
2018-02-01,1076.47
2018-02-02,1077.04
2018-02-05,1078.5
2018-02-06,1076.69
2018-02-07,1081.51
2018-02-08,1078.0
2018-02-09,1079.01
2018-02-12,1079.5
2018-02-13,1078.29
2018-02-14,1078.39
2018-02-15,1080.38
2018-02-16,1084.62
2018-02-19,1084.34
2018-02-20,1083.01
2018-02-21,1086.45
2018-02-22,1085.51
2018-02-26,1089.5
2018-02-27,1087.01
2018-02-28,1087.99
2018-03-01,1085.99
2018-03-02,1083.91
2018-03-05,1083.59
2018-03-06,1084.55
2018-03-07,1084.0
2018-03-09,1085.0
2018-03-12,1085.49
2018-03-13,1084.05
2018-03-14,1084.05
2018-03-15,1080.11
2018-03-16,1082.46
2018-03-19,1081.74
2018-03-20,1083.0
2018-03-21,1085.14
2018-03-22,1089.99
2018-03-23,1087.99
2018-03-26,1089.49
2018-03-27,1085.0
2018-03-28,1084.58
2018-03-29,1086.49
2018-03-30,1086.6
2018-04-02,1086.55
2018-04-03,1085.51
2018-04-04,1086.5
2018-04-05,1087.5
2018-04-06,1086.96
2018-04-09,1074.5
2018-04-10,1052.94
2018-04-11,1045.0
2018-04-12,1065.31
2018-04-13,1055.99
2018-04-16,1054.98
2018-04-17,1060.8
2018-04-18,1064.42
2018-04-19,1066.99
2018-04-20,1067.0
2018-04-23,1064.5
2018-04-24,1067.51
2018-04-25,1066.53
2018-04-26,1062.0
2018-04-27,1065.0
2018-04-28,1065.54
2018-04-30,1066.92
2018-05-02,1066.98
2018-05-03,1062.5
2018-05-04,1060.99
2018-05-07,1059.99
2018-05-08,1058.6
2018-05-10,1058.47
2018-05-11,1059.49
2018-05-14,1059.48
2018-05-15,1058.98
2018-05-16,1057.0
2018-05-17,1058.7
2018-05-18,1059.0
2018-05-21,1055.74
2018-05-22,1058.5
2018-05-23,1058.5
2018-05-24,1063.49
2018-05-25,1060.0
2018-05-28,1062.48
2018-05-29,1058.01
2018-05-30,1059.48
2018-05-31,1057.01
2018-06-01,1057.51
2018-06-04,1058.51
2018-06-05,1056.0
2018-06-06,1056.5
2018-06-07,1052.99
2018-06-08,1046.39
2018-06-09,1048.01
2018-06-11,1050.29
2018-06-13,1044.12
2018-06-14,1045.01
2018-06-15,1034.4
2018-06-18,1028.01
2018-06-19,1029.49
2018-06-20,1037.97
2018-06-21,1037.1
2018-06-22,1038.03
2018-06-25,1039.52
2018-06-26,1034.0
2018-06-27,1033.91
2018-06-28,1035.99
2018-06-29,1038.02
2018-07-02,1036.55
2018-07-03,1036.0
2018-07-04,1036.0
2018-07-05,1039.0
2018-07-06,1038.0
2018-07-09,1043.35
2018-07-10,1044.05
2018-07-11,1044.99
2018-07-12,1046.3
2018-07-13,1047.5
2018-07-16,1045.0
2018-07-17,1041.51
2018-07-18,1038.0
2018-07-19,1034.53
2018-07-20,1034.62
2018-07-23,1035.66
2018-07-24,1035.8
2018-07-25,1033.67
2018-07-26,1032.57
2018-07-27,1032.5
2018-07-30,1034.02
2018-07-31,1037.0
2018-08-01,1035.03
2018-08-02,1029.5
2018-08-03,1027.61
2018-08-06,1025.98
2018-08-07,1025.1
2018-08-08,1013.03
2018-08-09,1004.96
2018-08-10,1000.0
2018-08-13,995.0
2018-08-14,997.6
2018-08-15,990.99
2018-08-16,987.63
2018-08-17,980.0
2018-08-20,979.4
2018-08-21,986.0
2018-08-22,984.63
2018-08-23,981.5
2018-08-24,982.62
2018-08-27,982.51
2018-08-28,981.52
2018-08-29,979.07
2018-08-30,976.99
2018-08-31,978.54
2018-09-03,981.49
2018-09-04,973.5
2018-09-05,968.18
2018-09-06,955.53
2018-09-07,951.38
2018-09-10,950.98
2018-09-11,962.66
2018-09-12,971.0
2018-09-13,971.44
2018-09-14,970.1
2018-09-17,966.7
2018-09-18,969.25
2018-09-19,977.01
2018-09-20,975.05
2018-09-21,978.21
2018-09-24,984.85
2018-09-25,983.01
2018-09-26,981.5
2018-09-27,987.0
2018-09-28,987.1
2018-10-01,990.07
2018-10-02,991.0
2018-10-03,988.0
2018-10-04,977.51
2018-10-05,976.01
2018-10-08,970.0
2018-10-09,969.52
2018-10-10,969.97
2018-10-11,968.49
2018-10-12,973.5
2018-10-15,981.5
2018-10-16,986.5
2018-10-17,985.2
2018-10-18,982.02
2018-10-19,984.05
2018-10-22,989.5
2018-10-23,985.0
2018-10-24,984.01
2018-10-25,982.99
2018-10-26,981.43
2018-10-29,983.52
2018-10-30,982.02
2018-10-31,982.53
2018-11-01,981.52
2018-11-02,981.8
2018-11-06,982.97
2018-11-07,977.6
2018-11-08,970.58
2018-11-09,966.0
2018-11-12,964.39
2018-11-13,960.99
2018-11-14,977.53
2018-11-15,982.4
2018-11-16,980.72
2018-11-19,979.28
2018-11-20,975.16
2018-11-21,977.66
2018-11-22,977.67
2018-11-23,973.0
2018-11-26,966.8
2018-11-27,971.0
2018-11-28,971.1
2018-11-29,978.51
2018-11-30,979.51
2018-12-03,984.02
2018-12-04,982.01
2018-12-05,979.03
2018-12-06,979.47
2018-12-07,981.52
2018-12-10,981.1
2018-12-11,980.13
2018-12-12,980.23
2018-12-13,979.41
2018-12-14,979.98
2018-12-17,977.0
2018-12-18,974.55
2018-12-19,974.06
2018-12-20,978.58
2018-12-21,976.05
2018-12-24,977.71
2018-12-25,974.53
2018-12-26,974.67
2018-12-27,979.7
2018-12-28,978.88
2018-12-29,981.0
2019-01-03,981.69
2019-01-04,982.5
2019-01-08,983.0
2019-01-09,993.4
2019-01-10,995.02
2019-01-11,997.54
2019-01-14,998.5
2019-01-15,1003.5
2019-01-16,1004.26
2019-01-17,1001.52
2019-01-18,1004.01
2019-01-21,1003.58
2019-01-22,1002.02
2019-01-23,1003.0
2019-01-24,1005.12
2019-01-25,1002.21
2019-01-28,1001.01
2019-01-29,1001.26
2019-01-30,1003.01
2019-01-31,1012.5
2019-02-01,1011.0
2019-02-04,1011.03
2019-02-05,1013.1
2019-02-06,1011.68
2019-02-07,1010.0
2019-02-08,1011.51
2019-02-11,1009.0
2019-02-12,1008.9
2019-02-13,1004.5
2019-02-14,997.64
2019-02-15,1003.02
2019-02-18,1003.64
2019-02-19,1000.65
2019-02-20,1003.0
2019-02-21,1003.01
2019-02-22,1003.5
2019-02-25,1007.0
2019-02-26,1004.0
2019-02-27,1000.51
2019-02-28,1004.03
2019-03-01,1005.51
2019-03-04,1003.07
2019-03-05,1003.13
2019-03-06,1002.2
2019-03-07,1002.62
2019-03-11,1003.01
2019-03-12,1004.59
2019-03-13,1005.51
2019-03-14,1004.74
2019-03-15,1005.51
2019-03-18,1011.49
2019-03-19,1011.76
2019-03-20,1012.52
2019-03-21,1017.02
2019-03-22,1011.04
2019-03-25,1018.41
2019-03-26,1016.53
2019-03-27,1013.12
2019-03-28,1011.48
2019-03-29,1005.5
2019-04-01,1008.1
2019-04-02,1008.0
2019-04-03,1006.89
2019-04-04,1007.51
2019-04-05,1009.0
2019-04-08,1011.53
2019-04-09,1011.5
2019-04-10,1014.58
2019-04-11,1016.0
2019-04-12,1016.5
2019-04-15,1013.05
2019-04-16,1012.7
2019-04-17,1012.29
2019-04-18,1012.0
2019-04-19,1012.5
2019-04-22,1012.7
2019-04-23,1010.54
2019-04-24,1011.6
2019-04-25,1010.17
2019-04-26,1011.51
2019-04-29,1015.52
2019-04-30,1017.0
2019-05-02,1017.97
2019-05-03,1017.4
2019-05-06,1015.01
2019-05-07,1016.99
2019-05-08,1017.0
2019-05-10,1013.05
2019-05-13,1015.68
2019-05-14,1016.48
2019-05-15,1017.01
2019-05-16,1019.03
2019-05-17,1020.18
2019-05-20,1021.52
2019-05-21,1023.5
2019-05-22,1028.0
2019-05-23,1024.0
2019-05-24,1024.0
2019-05-27,1024.4
2019-05-28,1025.51
2019-05-29,1023.11
2019-05-30,1026.18
2019-05-31,1026.56
2019-06-03,1024.55
2019-06-04,1027.52
2019-06-05,1031.03
2019-06-06,1034.75
2019-06-07,1038.83
2019-06-10,1038.03
2019-06-11,1038.53
2019-06-13,1038.02
2019-06-14,1039.56
2019-06-17,1040.51
2019-06-18,1044.51
2019-06-19,1050.51
2019-06-20,1054.03
2019-06-21,1049.41
2019-06-24,1054.0
2019-06-25,1052.51
2019-06-26,1052.19
2019-06-27,1051.0
2019-06-28,1052.06
2019-07-01,1056.46
2019-07-02,1054.5
2019-07-03,1055.0
2019-07-04,1056.01
2019-07-05,1055.02
2019-07-08,1057.0
2019-07-09,1056.11
2019-07-10,1056.53
2019-07-11,1057.6
2019-07-12,1055.0
2019-07-15,1055.14
2019-07-16,1054.5
2019-07-17,1054.54
2019-07-18,1054.02
2019-07-19,1056.51
2019-07-22,1060.01
2019-07-23,1061.0
2019-07-24,1062.17
2019-07-25,1065.51
2019-07-26,1061.2
2019-07-29,1060.74
2019-07-30,1059.56
2019-07-31,1062.5
2019-08-01,1060.01
2019-08-02,1051.53
2019-08-05,1057.86
2019-08-06,1060.04
2019-08-07,1060.04
2019-08-08,1061.13
2019-08-09,1060.54
2019-08-12,1058.6
2019-08-13,1059.21
2019-08-14,1057.06
2019-08-15,1057.5
2019-08-16,1059.51
2019-08-19,1058.01
2019-08-20,1061.01
2019-08-21,1064.7
2019-08-22,1066.02
2019-08-23,1063.01
2019-08-26,1064.03
2019-08-27,1065.01
2019-08-28,1066.55
2019-08-29,1068.29
2019-08-30,1069.5
2019-09-02,1071.03
2019-09-03,1073.24
2019-09-04,1076.43
2019-09-05,1077.53
2019-09-06,1077.0
2019-09-09,1075.11
2019-09-10,1074.9
2019-09-11,1074.51
2019-09-12,1076.61
2019-09-13,1077.93
2019-09-16,1076.01
2019-09-17,1075.06
2019-09-18,1073.66
2019-09-19,1077.93
2019-09-20,1076.5
2019-09-23,1077.0
2019-09-24,1076.02
2019-09-25,1077.47
2019-09-26,1076.36
2019-09-27,1076.41
2019-09-30,1077.99
2019-10-01,1076.34
2019-10-02,1075.92
2019-10-03,1076.5
2019-10-04,1080.6
2019-10-07,1085.1
2019-10-08,1085.0
2019-10-09,1085.34
2019-10-10,1093.19
2019-10-11,1091.87
2019-10-14,1095.56
2019-10-15,1095.0
2019-10-16,1094.35
2019-10-17,1095.48
2019-10-18,1101.5
2019-10-21,1103.22
2019-10-22,1105.55
