Date,OFZ_26209
2019-12-09,1042.6
2019-12-10,1042.41
2019-12-11,1043.0
2019-12-12,1044.39
2019-12-13,1044.18
2019-12-16,1044.43
2019-12-17,1044.99
2019-12-18,1044.99
2019-12-19,1044.09
2019-12-20,1044.5
2019-12-23,1044.87
2019-12-24,1045.86
2019-12-25,1045.6
2019-12-26,1046.4
2019-12-27,1046.5
2019-12-30,1046.5
2020-01-03,1048.0
2020-01-06,1048.0
2020-01-08,1047.99
2020-01-09,1047.4
2020-01-10,1048.48
2020-01-13,1049.49
2020-01-14,1048.0
2020-01-15,1047.6
2020-01-16,1048.79
2020-01-17,1047.99
2020-01-20,1049.47
2020-01-21,1047.71
2020-01-22,1047.78
2020-01-23,1047.91
2020-01-24,1048.32
2020-01-27,1047.9
2020-01-28,1047.26
2020-01-29,1048.96
2020-01-30,1048.79
2020-01-31,1048.5
2020-02-03,1047.93
2020-02-04,1048.01
2020-02-05,1048.8
2020-02-06,1048.5
2020-02-07,1049.11
2020-02-10,1049.41
2020-02-11,1049.28
2020-02-12,1049.94
2020-02-13,1049.48
2020-02-14,1049.67
2020-02-17,1049.53
2020-02-18,1049.8
2020-02-19,1049.9
2020-02-20,1050.33
2020-02-21,1049.96
2020-02-25,1049.05
2020-02-26,1048.25
2020-02-27,1047.62
2020-02-28,1042.75
2020-03-02,1043.98
2020-03-03,1046.89
2020-03-04,1048.7
2020-03-05,1047.0
2020-03-06,1042.95
2020-03-10,1025.36
2020-03-11,1023.13
2020-03-12,1009.99
2020-03-13,1012.9
2020-03-16,1005.5
2020-03-17,1007.73
2020-03-18,1003.39
2020-03-19,1009.96
2020-03-20,1019.45
2020-03-23,1020.03
2020-03-24,1025.7
2020-03-25,1023.01
2020-03-26,1026.0
2020-03-27,1025.51
2020-03-30,1027.98
2020-03-31,1032.04
2020-04-01,1028.45
2020-04-02,1029.46
2020-04-03,1032.37
2020-04-06,1033.7
2020-04-07,1033.08
2020-04-08,1032.35
2020-04-09,1033.19
2020-04-10,1033.2
2020-04-13,1033.49
2020-04-14,1035.0
2020-04-15,1033.03
2020-04-16,1036.49
2020-04-17,1042.98
2020-04-20,1044.99
2020-04-21,1041.07
2020-04-22,1044.0
2020-04-23,1045.94
2020-04-24,1047.04
2020-04-27,1048.48
2020-04-28,1046.78
2020-04-29,1048.24
2020-04-30,1049.85
2020-05-04,1049.27
2020-05-05,1050.99
2020-05-06,1049.5
2020-05-07,1049.55
2020-05-08,1053.61
2020-05-12,1055.99
2020-05-13,1056.02
2020-05-14,1057.5
2020-05-15,1060.5
2020-05-18,1061.77
2020-05-19,1060.77
2020-05-20,1060.0
2020-05-21,1060.49
2020-05-22,1059.04
2020-05-25,1059.1
2020-05-26,1059.8
2020-05-27,1058.8
2020-05-28,1059.05
2020-05-29,1059.95
2020-06-01,1061.47
2020-06-02,1060.79
2020-06-03,1060.7
2020-06-04,1059.79
2020-06-05,1058.93
2020-06-08,1059.01
2020-06-09,1059.23
2020-06-10,1058.94
2020-06-11,1060.46
2020-06-15,1060.27
2020-06-16,1061.02
2020-06-17,1062.11
2020-06-18,1062.1
2020-06-19,1064.38
2020-06-22,1062.99
2020-06-23,1063.49
2020-06-25,1061.5
2020-06-26,1061.91
2020-06-29,1061.3
2020-06-30,1061.0
2020-07-02,1060.5
2020-07-03,1060.63
2020-07-06,1061.07
2020-07-07,1061.0
2020-07-08,1061.32
2020-07-09,1061.3
2020-07-10,1061.27
2020-07-13,1061.75
2020-07-14,1061.99
2020-07-15,1061.97
2020-07-16,1062.66
2020-07-17,1061.99
2020-07-20,1061.98
2020-07-21,1061.2
2020-07-22,1060.71
2020-07-23,1061.29
2020-07-24,1061.8
2020-07-27,1061.98
2020-07-28,1061.5
2020-07-29,1061.39
2020-07-30,1060.99
2020-07-31,1060.06
2020-08-03,1060.87
2020-08-04,1059.61
2020-08-05,1059.56
2020-08-06,1059.74
2020-08-07,1059.57
2020-08-10,1058.33
2020-08-11,1058.18
2020-08-12,1058.58
2020-08-13,1058.94
2020-08-14,1057.49
2020-08-17,1055.95
2020-08-18,1057.14
2020-08-19,1057.35
2020-08-20,1056.71
2020-08-21,1057.24
2020-08-24,1057.3
2020-08-25,1057.88
2020-08-26,1056.73
2020-08-27,1057.1
2020-08-28,1058.0
2020-08-31,1057.58
2020-09-01,1057.9
2020-09-02,1056.99
2020-09-03,1056.72
2020-09-04,1057.62
2020-09-07,1057.5
2020-09-08,1055.1
2020-09-09,1055.99
2020-09-10,1055.98
2020-09-11,1056.62
2020-09-14,1055.89
2020-09-15,1056.0
2020-09-16,1055.99
2020-09-17,1054.57
2020-09-18,1054.27
2020-09-21,1053.06
2020-09-22,1053.76
2020-09-23,1052.54
2020-09-24,1051.71
2020-09-25,1051.97
2020-09-28,1051.48
2020-09-29,1052.15
2020-09-30,1051.6
2020-10-01,1052.98
2020-10-02,1052.74
2020-10-05,1052.16
2020-10-06,1052.67
2020-10-07,1052.23
2020-10-08,1053.06
2020-10-09,1052.91
2020-10-12,1052.86
2020-10-13,1052.92
2020-10-14,1053.0
2020-10-15,1052.38
2020-10-16,1053.21
2020-10-19,1052.58
2020-10-20,1053.0
2020-10-21,1053.01
2020-10-22,1052.65
2020-10-23,1052.1
2020-10-26,1052.3
2020-10-27,1052.08
2020-10-28,1051.59
2020-10-29,1051.88
2020-10-30,1051.24
2020-11-02,1050.14
2020-11-03,1050.24
2020-11-05,1050.55
2020-11-06,1051.1
2020-11-09,1051.5
2020-11-10,1050.7
2020-11-11,1050.97
2020-11-12,1050.7
2020-11-13,1051.15
2020-11-16,1050.31
2020-11-17,1050.7
2020-11-18,1050.8
2020-11-19,1050.6
2020-11-20,1050.69
2020-11-23,1050.5
2020-11-24,1050.75
2020-11-25,1050.25
2020-11-26,1050.1
2020-11-27,1050.49
2020-11-30,1050.42
2020-12-01,1049.16
2020-12-02,1048.91
2020-12-03,1049.62
2020-12-04,1049.55
2020-12-07,1049.81
2020-12-08,1048.76
2020-12-09,1049.47
2020-12-10,1049.3
2020-12-11,1049.09
2020-12-14,1047.53
2020-12-15,1047.78
2020-12-16,1048.47
2020-12-17,1048.35
2020-12-18,1047.99
2020-12-21,1047.47
2020-12-22,1047.13
2020-12-23,1046.8
2020-12-24,1046.88
2020-12-25,1047.3
2020-12-28,1048.38
2020-12-29,1048.75
2020-12-30,1049.7
2021-01-04,1050.3
2021-01-05,1050.3
2021-01-06,1051.09
2021-01-08,1051.81
2021-01-11,1049.17
2021-01-12,1048.54
2021-01-13,1047.91
2021-01-14,1046.42
2021-01-15,1045.51
2021-01-18,1046.33
2021-01-19,1046.37
2021-01-20,1046.92
2021-01-21,1047.15
2021-01-22,1046.97
2021-01-25,1046.24
2021-01-26,1046.75
2021-01-27,1045.4
2021-01-28,1045.4
2021-01-29,1044.6
2021-02-01,1045.19
2021-02-02,1044.96
2021-02-03,1044.97
2021-02-04,1044.24
2021-02-05,1044.8
2021-02-08,1044.33
2021-02-09,1044.27
2021-02-10,1042.97
2021-02-11,1042.45
2021-02-12,1040.34
2021-02-15,1039.94
2021-02-16,1037.52
2021-02-17,1038.47
2021-02-18,1038.51
2021-02-19,1039.3
2021-02-20,1039.07
2021-02-22,1038.96
2021-02-24,1037.52
2021-02-25,1037.79
2021-02-26,1036.73
2021-03-01,1037.6
2021-03-02,1037.2
2021-03-03,1037.49
2021-03-04,1037.26
2021-03-05,1037.0
2021-03-09,1036.59
2021-03-10,1035.46
2021-03-11,1034.59
2021-03-12,1032.56
2021-03-15,1031.84
2021-03-16,1031.95
2021-03-17,1031.21
2021-03-18,1029.05
2021-03-19,1029.49
2021-03-22,1028.14
2021-03-23,1025.98
2021-03-24,1026.85
2021-03-25,1028.29
2021-03-26,1029.5
2021-03-29,1029.89
2021-03-30,1028.91
2021-03-31,1029.5
2021-04-01,1029.46
2021-04-02,1029.0
2021-04-05,1029.89
2021-04-06,1028.08
2021-04-07,1027.29
2021-04-08,1027.28
2021-04-09,1026.54
2021-04-12,1025.81
2021-04-13,1026.69
2021-04-14,1027.96
2021-04-15,1027.4
2021-04-16,1028.2
2021-04-19,1027.51
2021-04-20,1027.5
2021-04-21,1027.5
2021-04-22,1027.0
2021-04-23,1024.99
2021-04-26,1024.3
2021-04-27,1024.3
2021-04-28,1024.99
2021-04-29,1025.8
2021-04-30,1024.9
2021-05-04,1024.97
2021-05-05,1024.19
2021-05-06,1024.0
2021-05-07,1023.51
2021-05-10,1023.9
2021-05-11,1023.98
2021-05-12,1023.4
2021-05-13,1022.45
2021-05-14,1022.6
2021-05-17,1022.74
2021-05-18,1021.87
2021-05-19,1022.02
2021-05-20,1021.97
2021-05-21,1021.85
2021-05-24,1021.59
2021-05-25,1021.37
2021-05-26,1021.3
2021-05-27,1020.04
2021-05-28,1019.3
2021-05-31,1019.15
2021-06-01,1019.14
2021-06-02,1018.3
2021-06-03,1018.5
2021-06-04,1017.7
2021-06-07,1017.02
2021-06-08,1016.33
2021-06-09,1015.95
2021-06-10,1015.79
2021-06-11,1015.99
2021-06-14,1016.4
2021-06-15,1015.0
2021-06-16,1015.22
2021-06-17,1014.61
2021-06-18,1014.79
2021-06-21,1014.89
2021-06-22,1015.4
2021-06-23,1015.49
2021-06-24,1015.5
2021-06-25,1015.59
2021-06-28,1014.81
2021-06-29,1014.3
2021-06-30,1014.64
2021-07-01,1014.69
2021-07-02,1013.22
2021-07-05,1013.0
2021-07-06,1013.08
2021-07-07,1013.4
2021-07-08,1012.7
2021-07-09,1012.5
2021-07-12,1011.28
2021-07-13,1011.48
2021-07-14,1011.34
2021-07-15,1010.99
2021-07-16,1010.66
2021-07-19,1010.01
2021-07-20,1010.21
2021-07-21,1010.88
2021-07-22,1011.1
2021-07-23,1010.5
2021-07-26,1010.7
2021-07-27,1010.5
2021-07-28,1010.59
2021-07-29,1010.63
2021-07-30,1010.49
2021-08-02,1009.9
2021-08-03,1009.97
2021-08-04,1009.69
2021-08-05,1009.8
2021-08-06,1009.59
2021-08-09,1009.59
2021-08-10,1009.5
2021-08-11,1009.55
2021-08-12,1009.74
2021-08-13,1009.3
2021-08-16,1009.5
2021-08-17,1009.69
2021-08-18,1009.58
2021-08-19,1009.94
2021-08-20,1009.8
2021-08-23,1010.09
2021-08-24,1010.34
2021-08-25,1010.25
2021-08-26,1009.5
2021-08-27,1009.78
2021-08-30,1009.52
2021-08-31,1009.58
2021-09-01,1009.42
2021-09-02,1007.7
2021-09-03,1008.0
2021-09-06,1007.95
2021-09-07,1007.1
2021-09-08,1006.96
2021-09-09,1006.6
2021-09-10,1007.15
2021-09-13,1007.18
2021-09-14,1007.24
2021-09-15,1006.86
2021-09-16,1006.83
2021-09-17,1006.79
2021-09-20,1005.54
2021-09-21,1005.74
2021-09-22,1006.27
2021-09-23,1004.5
2021-09-24,1004.68
2021-09-27,1004.5
2021-09-28,1005.0
2021-09-29,1004.04
2021-09-30,1004.69
2021-10-01,1004.01
2021-10-04,1003.98
2021-10-05,1003.2
2021-10-06,1002.99
2021-10-07,1003.44
2021-10-08,1003.66
2021-10-11,1003.0
2021-10-12,1002.9
2021-10-13,1002.69
2021-10-14,1003.03
2021-10-15,1003.23
2021-10-18,1002.99
2021-10-19,1003.15
2021-10-20,1002.39
2021-10-21,1002.04
2021-10-22,1001.74
2021-10-25,1001.19
2021-10-26,999.55
2021-10-27,1000.0
2021-10-28,999.1
2021-10-29,998.23
2021-11-01,997.68
2021-11-02,998.1
2021-11-03,998.5
2021-11-05,997.85
2021-11-08,997.91
2021-11-09,998.38
2021-11-10,998.99
2021-11-11,998.98
2021-11-12,998.9
2021-11-15,998.1
2021-11-16,997.76
2021-11-17,997.94
2021-11-18,996.63
2021-11-19,996.3
2021-11-22,995.31
2021-11-23,995.72
2021-11-24,995.6
2021-11-25,996.93
2021-11-26,996.9
2021-11-29,997.78
2021-11-30,997.0
2021-12-01,996.89
2021-12-02,996.9
2021-12-03,997.2
2021-12-06,996.0
2021-12-07,996.41
2021-12-08,996.2
2021-12-09,996.65
2021-12-10,996.81
2021-12-13,997.11
2021-12-14,997.0
2021-12-15,997.88
2021-12-16,998.01
2021-12-17,999.02
2021-12-20,999.0
2021-12-21,999.8
2021-12-22,999.9
2021-12-23,1000.2
2021-12-24,999.97
2021-12-27,999.8
2021-12-28,999.34
2021-12-29,999.69
2021-12-30,999.99
