Date,RASP
2016-11-08,55.74247741699219
2016-11-09,56.95426940917969
2016-11-10,57.891387939453125
2016-11-11,58.957767486572266
2016-11-14,59.72523498535156
2016-11-15,59.741397857666016
2016-11-16,57.35012435913086
2016-11-17,56.55034255981445
2016-11-18,56.06562042236328
2016-11-21,56.54225158691406
2016-11-22,56.02523422241211
2016-11-23,55.435489654541016
2016-11-24,55.548587799072266
2016-11-25,56.72806930541992
2016-11-28,57.68134689331055
2016-11-29,57.317806243896484
2016-11-30,55.904048919677734
2016-12-01,56.2675895690918
2016-12-02,55.750553131103516
2016-12-05,57.07544708251953
2016-12-06,56.95426940917969
2016-12-07,56.332218170166016
2016-12-08,55.839420318603516
2016-12-09,55.50011444091797
2016-12-12,60.28266525268555
2016-12-13,60.54925537109375
2016-12-14,64.54009246826172
2016-12-15,64.27349853515625
2016-12-16,63.82109451293945
2016-12-19,63.3929328918457
2016-12-20,63.00516128540039
2016-12-21,63.70799255371094
2016-12-22,61.72066116333008
2016-12-23,63.69184112548828
2016-12-26,64.0311508178711
2016-12-27,63.263668060302734
2016-12-28,63.44947814941406
2016-12-29,63.82917404174805
2016-12-30,64.3946762084961
2017-01-03,66.0023193359375
2017-01-04,64.98442077636719
2017-01-05,64.45928955078125
2017-01-06,65.1944580078125
2017-01-09,64.22502899169922
2017-01-10,67.83617401123047
2017-01-11,72.30364227294922
2017-01-12,70.65560150146484
2017-01-13,73.91128540039062
2017-01-16,73.2326889038086
2017-01-17,71.4634780883789
2017-01-18,71.17263793945312
2017-01-19,71.09993743896484
2017-01-20,71.09185028076172
2017-01-23,70.55058288574219
2017-01-24,72.17439270019531
2017-01-25,74.54142761230469
2017-01-26,73.79818725585938
2017-01-27,73.33771514892578
2017-01-30,73.74971008300781
2017-01-31,72.82068634033203
2017-02-01,73.1357421875
2017-02-02,72.0693588256836
2017-02-03,71.64120483398438
2017-02-06,70.12242126464844
2017-02-07,70.48595428466797
2017-02-08,70.18704986572266
2017-02-09,70.0497055053711
2017-02-10,69.15299224853516
2017-02-13,66.82633972167969
2017-02-14,70.80101776123047
2017-02-15,69.07219696044922
2017-02-16,71.89971160888672
2017-02-17,70.81717681884766
2017-02-20,71.0757064819336
2017-02-21,70.2193603515625
2017-02-22,71.06761169433594
2017-02-24,68.82984161376953
2017-02-27,65.43681335449219
2017-02-28,64.071533203125
2017-03-01,67.37568664550781
2017-03-02,65.25100708007812
2017-03-03,66.57589721679688
2017-03-06,66.0831069946289
2017-03-07,62.851661682128906
2017-03-09,52.10710144042969
2017-03-10,53.730899810791016
2017-03-13,53.20579147338867
2017-03-14,53.3431282043457
2017-03-15,53.05229949951172
2017-03-16,55.257755279541016
2017-03-17,59.038551330566406
2017-03-20,61.17129898071289
2017-03-21,59.53942108154297
2017-03-22,59.41825485229492
2017-03-23,61.397518157958984
2017-03-24,59.741397857666016
2017-03-27,55.66976547241211
2017-03-28,57.0673713684082
2017-03-29,58.222618103027344
2017-03-30,58.10143280029297
2017-03-31,56.211036682128906
2017-04-03,56.655364990234375
2017-04-04,58.53768539428711
2017-04-05,59.78178024291992
2017-04-06,61.70449447631836
2017-04-07,61.155147552490234
2017-04-10,56.95426940917969
2017-04-11,59.33746337890625
2017-04-12,58.691165924072266
2017-04-13,58.20645523071289
2017-04-14,56.501869201660156
2017-04-17,58.48920822143555
2017-04-18,56.60688018798828
2017-04-19,54.886138916015625
2017-04-20,54.53068161010742
2017-04-21,54.41758346557617
2017-04-24,56.34837341308594
2017-04-25,56.48571014404297
2017-04-26,58.812355041503906
2017-04-27,58.48113250732422
2017-04-28,58.96583938598633
2017-05-02,59.531341552734375
2017-05-03,58.10143280029297
2017-05-04,57.1158447265625
2017-05-05,57.1158447265625
2017-05-10,57.624794006347656
2017-05-11,56.22718811035156
2017-05-12,56.429161071777344
2017-05-15,55.41933059692383
2017-05-16,56.63111877441406
2017-05-17,56.307979583740234
2017-05-18,53.96518325805664
2017-05-19,54.005577087402344
2017-05-22,51.283077239990234
2017-05-23,53.44814682006836
2017-05-24,52.55950164794922
2017-05-25,53.28657913208008
2017-05-26,52.268672943115234
2017-05-29,51.45273208618164
2017-05-30,51.69508361816406
2017-05-31,51.75163650512695
2017-06-01,49.497703552246094
2017-06-02,47.41341781616211
2017-06-05,48.15665054321289
2017-06-06,47.04180145263672
2017-06-07,46.25817108154297
2017-06-08,44.71516036987305
2017-06-09,45.05445861816406
2017-06-13,46.59748077392578
2017-06-14,43.64070510864258
2017-06-15,44.02847671508789
2017-06-16,42.4854621887207
2017-06-19,44.327388763427734
2017-06-20,44.69900131225586
2017-06-21,43.99616241455078
2017-06-22,46.37127685546875
2017-06-23,47.46188735961914
2017-06-26,46.6217155456543
2017-06-27,48.875648498535156
2017-06-28,49.07761764526367
2017-06-29,49.198795318603516
2017-06-30,48.91604232788086
2017-07-03,49.279579162597656
2017-07-04,51.9132080078125
2017-07-05,52.349456787109375
2017-07-06,52.06670379638672
2017-07-07,51.80010986328125
2017-07-10,54.377193450927734
2017-07-11,55.290069580078125
2017-07-12,55.52435302734375
2017-07-13,55.95252227783203
2017-07-14,55.33854675292969
2017-07-17,56.54225158691406
2017-07-18,57.27741241455078
2017-07-19,57.76213073730469
2017-07-20,57.93986129760742
2017-07-21,56.93003463745117
2017-07-24,56.67959976196289
2017-07-25,56.22718811035156
2017-07-26,59.458641052246094
2017-07-27,60.08069610595703
2017-07-28,59.7656364440918
2017-07-31,59.442481994628906
2017-08-01,59.78178024291992
2017-08-02,60.51694107055664
2017-08-03,60.91278839111328
2017-08-04,60.5250244140625
2017-08-07,61.28440475463867
2017-08-08,63.33638381958008
2017-08-09,63.11017608642578
2017-08-10,64.160400390625
2017-08-11,63.7160758972168
2017-08-14,64.37043762207031
2017-08-15,64.40275573730469
2017-08-16,64.43506622314453
2017-08-17,63.998817443847656
2017-08-18,63.61913299560547
2017-08-21,64.06346130371094
2017-08-22,66.46279907226562
2017-08-23,66.9798355102539
2017-08-24,67.92503356933594
2017-08-25,70.26783752441406
2017-08-28,68.46630096435547
2017-08-29,68.53900909423828
2017-08-30,69.23377227783203
2017-08-31,69.54076385498047
2017-09-01,69.47612762451172
2017-09-04,68.81369018554688
2017-09-05,69.88005828857422
2017-09-06,69.8154296875
2017-09-07,69.20953369140625
2017-09-08,68.74905395507812
2017-09-11,69.23377227783203
2017-09-12,69.37110900878906
2017-09-13,71.45539093017578
2017-09-14,70.84142303466797
2017-09-15,70.62329864501953
2017-09-18,71.47154235839844
2017-09-19,69.12067413330078
2017-09-20,68.7894515991211
2017-09-21,67.53726959228516
2017-09-22,67.12525177001953
2017-09-25,67.41608428955078
2017-09-26,66.52742767333984
2017-09-27,67.14140319824219
2017-09-28,66.36585998535156
2017-09-29,66.22852325439453
2017-10-02,66.24468231201172
2017-10-03,66.16388702392578
2017-10-04,66.12350463867188
2017-10-05,65.88115692138672
2017-10-06,66.38201141357422
2017-10-09,69.05604553222656
2017-10-10,68.28856658935547
2017-10-11,68.10276794433594
2017-10-12,68.8783187866211
2017-10-13,69.07219696044922
2017-10-16,70.76063537597656
2017-10-17,69.88005828857422
2017-10-18,72.70758056640625
2017-10-19,70.37285614013672
2017-10-20,71.71391296386719
2017-10-23,71.77853393554688
2017-10-24,72.1420669555664
2017-10-25,70.2193603515625
2017-10-26,72.30364227294922
2017-10-27,74.88880157470703
2017-10-30,74.19404602050781
2017-10-31,72.30364227294922
2017-11-01,72.54601287841797
2017-11-02,70.93836212158203
2017-11-03,72.25517272949219
2017-11-07,72.52983856201172
2017-11-08,72.45713806152344
2017-11-09,71.73814392089844
2017-11-10,70.8091049194336
2017-11-13,70.28398895263672
2017-11-14,71.9239501953125
2017-11-15,69.5003662109375
2017-11-16,69.15299224853516
2017-11-17,69.14490509033203
2017-11-20,68.38551330566406
2017-11-21,70.28398895263672
2017-11-22,72.16631317138672
2017-11-23,72.73989868164062
2017-11-24,71.85932159423828
2017-11-27,71.25343322753906
2017-11-28,71.53618621826172
2017-11-29,70.24359893798828
2017-11-30,69.67001342773438
2017-12-01,69.48420715332031
2017-12-04,68.70866394042969
2017-12-05,68.27241516113281
2017-12-06,71.22918701171875
2017-12-07,69.29032135009766
2017-12-08,70.67176055908203
2017-12-11,72.70758056640625
2017-12-12,71.52002716064453
2017-12-13,71.75430297851562
2017-12-14,71.23726654052734
2017-12-15,71.59273529052734
2017-12-18,71.00299835205078
2017-12-19,70.4051742553711
2017-12-20,69.75080108642578
2017-12-21,69.75080108642578
2017-12-22,69.31455993652344
2017-12-25,69.88813781738281
2017-12-26,69.9608383178711
2017-12-27,69.88005828857422
2017-12-28,70.37285614013672
2017-12-29,71.90779113769531
2018-01-03,73.8466567993164
2018-01-04,78.19296264648438
2018-01-05,79.97834014892578
2018-01-09,79.67942810058594
2018-01-10,78.98466491699219
2018-01-11,80.0510482788086
2018-01-12,79.17855072021484
2018-01-15,78.60498046875
2018-01-16,78.77462768554688
2018-01-17,79.9460220336914
2018-01-18,84.0337905883789
2018-01-19,83.61371612548828
2018-01-22,84.26000213623047
2018-01-24,85.55258178710938
2018-01-25,83.4925308227539
2018-01-26,81.82025909423828
2018-01-29,81.82025909423828
2018-01-30,82.83009338378906
2018-01-31,83.10476684570312
2018-02-01,83.4036636352539
2018-02-02,82.11917114257812
2018-02-05,80.77003479003906
2018-02-06,75.94711303710938
2018-02-07,78.20103454589844
2018-02-08,79.40474700927734
2018-02-09,79.25125122070312
2018-02-12,83.05628967285156
2018-02-13,84.33271026611328
2018-02-14,85.4798812866211
2018-02-15,87.42681884765625
2018-02-16,87.19254302978516
2018-02-19,87.16830444335938
2018-02-20,87.9842529296875
2018-02-21,90.48053741455078
2018-02-22,90.28665161132812
2018-02-26,91.10258483886719
2018-02-27,90.39974212646484
2018-02-28,90.39974212646484
2018-03-01,91.6115493774414
2018-03-02,91.4499740600586
2018-03-05,91.7569580078125
2018-03-06,91.9266128540039
2018-03-07,92.21743774414062
2018-03-09,92.81526184082031
2018-03-12,92.66984558105469
2018-03-13,92.31439208984375
2018-03-14,90.60171508789062
2018-03-15,89.1556396484375
2018-03-16,90.83599090576172
2018-03-19,92.89605712890625
2018-03-20,93.82508850097656
2018-03-21,93.58273315429688
2018-03-22,83.7348861694336
2018-03-23,80.81044006347656
2018-03-26,77.36087036132812
2018-03-27,76.9084701538086
2018-03-28,74.31522369384766
2018-03-29,76.3591079711914
2018-03-30,77.19929504394531
2018-04-02,77.07003784179688
2018-04-03,77.30430603027344
2018-04-04,76.74688720703125
2018-04-05,77.15082550048828
2018-04-06,75.18771362304688
2018-04-09,65.43681335449219
2018-04-10,68.26432800292969
2018-04-11,67.40799713134766
2018-04-12,69.33879089355469
2018-04-13,68.10276794433594
2018-04-16,65.68726348876953
2018-04-17,69.07219696044922
2018-04-18,72.87723541259766
2018-04-19,72.22286224365234
2018-04-20,72.59447479248047
2018-04-23,73.67700958251953
2018-04-24,74.63836669921875
2018-04-25,74.36370849609375
2018-04-26,77.34471130371094
2018-04-27,78.80693817138672
2018-04-30,78.61305236816406
2018-05-02,78.09601593017578
2018-05-03,78.23336029052734
2018-05-04,77.95867919921875
2018-05-07,78.9281234741211
2018-05-08,79.49361419677734
2018-05-10,77.2235336303711
2018-05-11,79.75213623046875
2018-05-14,79.27549743652344
2018-05-15,79.72789764404297
2018-05-16,80.54383850097656
2018-05-17,80.29340362548828
2018-05-18,80.83467102050781
2018-05-21,79.86522674560547
2018-05-22,78.62112426757812
2018-05-23,78.23336029052734
2018-05-24,79.61479949951172
2018-05-25,79.6955795288086
2018-05-28,78.62920379638672
2018-05-29,77.36894226074219
2018-05-30,77.9909896850586
2018-05-31,78.76654052734375
2018-06-01,78.77462768554688
2018-06-04,78.47571563720703
2018-06-05,81.75563049316406
2018-06-06,85.1082534790039
2018-06-07,83.62178802490234
2018-06-08,83.76719665527344
2018-06-11,86.44123077392578
2018-06-13,88.33163452148438
2018-06-14,88.82443237304688
2018-06-15,88.81633758544922
2018-06-18,87.24909210205078
2018-06-19,84.41351318359375
2018-06-20,85.05171203613281
2018-06-21,84.98706817626953
2018-06-22,84.01764678955078
2018-06-25,83.61371612548828
2018-06-26,82.80584716796875
2018-06-27,80.9316177368164
2018-06-28,82.4746322631836
2018-06-29,82.73314666748047
2018-07-02,83.45214080810547
2018-07-03,83.37942504882812
2018-07-04,84.02572631835938
2018-07-05,83.37942504882812
2018-07-06,83.23402404785156
2018-07-09,84.59123229980469
2018-07-10,84.94668579101562
2018-07-11,84.44581604003906
2018-07-12,84.34078979492188
2018-07-13,84.41351318359375
2018-07-16,84.01764678955078
2018-07-17,84.54275512695312
2018-07-18,83.29056549072266
2018-07-19,83.8479995727539
2018-07-20,82.16764068603516
2018-07-23,82.72506713867188
2018-07-24,79.65518951416016
2018-07-25,81.19013214111328
2018-07-26,82.99974060058594
2018-07-27,82.2403564453125
2018-07-30,83.20977783203125
2018-07-31,82.74930572509766
2018-08-01,82.74121856689453
2018-08-02,80.72157287597656
2018-08-03,81.59405517578125
2018-08-06,82.0707015991211
2018-08-07,81.83641815185547
2018-08-08,81.61829376220703
2018-08-09,79.66326904296875
2018-08-10,78.27375030517578
2018-08-13,78.93619537353516
2018-08-14,83.54907989501953
2018-08-15,80.98008728027344
2018-08-16,80.0025634765625
2018-08-17,79.8571548461914
2018-08-20,81.19013214111328
2018-08-21,80.79428100585938
2018-08-22,80.87506103515625
2018-08-23,81.12550354003906
2018-08-24,81.27898406982422
2018-08-27,80.48729705810547
2018-08-28,80.39035034179688
2018-08-29,80.22876739501953
2018-08-30,79.42898559570312
2018-08-31,80.24492645263672
2018-09-03,80.39035034179688
2018-09-04,80.95584869384766
2018-09-05,80.38225555419922
2018-09-06,79.34012603759766
2018-09-07,78.75846862792969
2018-09-10,79.84099578857422
2018-09-11,78.09601593017578
2018-09-12,81.18204498291016
2018-09-13,81.8929672241211
2018-09-14,82.64427947998047
2018-09-17,85.90804290771484
2018-09-18,88.05695343017578
2018-09-19,86.84516906738281
2018-09-20,86.69974517822266
2018-09-21,87.19254302978516
2018-09-24,91.93470001220703
2018-09-25,93.80085754394531
2018-09-26,93.98666381835938
2018-09-27,92.54866790771484
2018-09-28,95.2469253540039
2018-10-01,94.77835845947266
2018-10-02,95.658935546875
2018-10-03,96.21636199951172
2018-10-04,97.7593765258789
2018-10-05,100.96659088134766
2018-10-08,99.45588684082031
2018-10-09,97.99365234375
2018-10-10,98.979248046875
2018-10-11,96.94344329833984
2018-10-12,98.75304412841797
2018-10-15,100.45763397216797
2018-10-16,102.09758758544922
2018-10-17,100.71614837646484
2018-10-18,99.36701965332031
2018-10-19,97.02423095703125
2018-10-22,96.94344329833984
2018-10-23,97.2665786743164
2018-10-24,96.98383331298828
2018-10-25,97.39583587646484
2018-10-26,96.3860092163086
2018-10-29,96.66068267822266
2018-10-30,96.83841705322266
2018-10-31,96.92727661132812
2018-11-01,97.75129699707031
2018-11-02,96.94344329833984
2018-11-06,97.15348052978516
2018-11-07,96.70108032226562
2018-11-08,96.66068267822266
2018-11-09,96.89496612548828
2018-11-12,96.82225036621094
2018-11-13,98.11483001708984
2018-11-14,104.51310729980469
2018-11-15,108.69783782958984
2018-11-16,112.85832214355469
2018-11-19,113.90853881835938
2018-11-20,110.57208251953125
2018-11-21,110.12773132324219
2018-11-22,108.41507720947266
2018-11-23,103.00240325927734
2018-11-26,101.38668060302734
2018-11-27,103.00240325927734
2018-11-28,102.51768493652344
2018-11-29,102.0248794555664
2018-11-30,101.12007904052734
2018-12-03,102.4853744506836
2018-12-04,102.80850982666016
2018-12-05,105.22401428222656
2018-12-06,103.44672393798828
2018-12-07,103.40632629394531
2018-12-10,103.00240325927734
2018-12-11,101.30590057373047
2018-12-12,102.66309356689453
2018-12-13,102.67926025390625
2018-12-14,101.33820343017578
2018-12-17,101.20088195800781
2018-12-18,101.61287689208984
2018-12-19,101.38668060302734
2018-12-20,102.59847259521484
2018-12-21,101.79061126708984
2018-12-24,101.38668060302734
2018-12-25,100.32029724121094
2018-12-26,102.85698699951172
2018-12-27,101.79061126708984
2018-12-28,102.59847259521484
2019-01-03,103.39016723632812
2019-01-04,103.16397857666016
2019-01-08,102.46922302246094
2019-01-09,103.98799896240234
2019-01-10,103.56790924072266
2019-01-11,103.69715118408203
2019-01-14,103.69715118408203
2019-01-15,104.0122299194336
2019-01-16,105.99148559570312
2019-01-17,105.44214630126953
2019-01-18,105.02205657958984
2019-01-21,106.63778686523438
2019-01-22,106.58122253417969
2019-01-23,107.68798828125
2019-01-24,106.072265625
2019-01-25,109.86922454833984
2019-01-28,108.94825744628906
2019-01-29,107.32447052001953
2019-01-30,108.25349426269531
2019-01-31,109.74805450439453
2019-02-01,111.32337188720703
2019-02-04,112.93909454345703
2019-02-05,110.93559265136719
2019-02-06,111.46879577636719
2019-02-07,113.1006851196289
2019-02-08,114.3124771118164
2019-02-11,120.04828643798828
2019-02-12,123.2958755493164
2019-02-13,122.18104553222656
2019-02-14,119.69282531738281
2019-02-15,122.9727554321289
2019-02-18,124.41075897216797
2019-02-19,126.97975158691406
2019-02-20,126.99590301513672
2019-02-21,126.38191986083984
2019-02-22,123.11815643310547
2019-02-25,122.40725708007812
2019-02-26,125.13782501220703
2019-02-27,123.5220947265625
2019-02-28,126.01032257080078
2019-03-01,120.5007095336914
2019-03-04,119.1596450805664
2019-03-05,115.4434814453125
2019-03-06,119.36968994140625
2019-03-07,116.33213806152344
2019-03-11,114.053955078125
2019-03-12,114.1347427368164
2019-03-13,113.08450317382812
2019-03-14,113.76312255859375
2019-03-15,112.89220428466797
2019-03-18,112.90837097167969
2019-03-19,112.29439544677734
2019-03-20,113.10225677490234
2019-03-21,113.10225677490234
2019-03-22,108.90132904052734
2019-03-25,108.91748809814453
2019-03-26,108.6589584350586
2019-03-27,107.8995590209961
2019-03-28,107.47945404052734
2019-03-29,106.81700897216797
2019-04-01,105.83139038085938
2019-04-02,104.16719055175781
2019-04-03,102.64837646484375
2019-04-04,106.31613159179688
2019-04-05,108.54584503173828
2019-04-08,107.49561309814453
2019-04-09,108.14191436767578
2019-04-10,107.28557586669922
2019-04-11,108.17423248291016
2019-04-12,109.62840270996094
2019-04-15,112.14897155761719
2019-04-16,113.58698272705078
2019-04-17,111.24415588378906
2019-04-18,110.88867950439453
2019-04-19,112.29439544677734
2019-04-22,111.95509338378906
2019-04-23,111.08258056640625
2019-04-24,111.89044952392578
2019-04-25,110.67863464355469
2019-04-26,111.48651123046875
2019-04-29,110.5170669555664
2019-04-30,110.42011260986328
2019-05-02,111.2926254272461
2019-05-03,110.80789947509766
2019-05-06,110.8402099609375
2019-05-07,109.93539428710938
2019-05-08,109.74150085449219
2019-05-10,109.62840270996094
2019-05-13,109.33757019042969
2019-05-14,109.38603210449219
2019-05-15,109.2406234741211
2019-05-16,108.82052612304688
2019-05-17,108.52969360351562
2019-05-20,108.52969360351562
2019-05-21,108.2873306274414
2019-05-22,109.70919036865234
2019-05-23,108.41659545898438
2019-05-24,108.3034896850586
2019-05-27,109.22447204589844
2019-05-28,111.48651123046875
2019-05-29,110.01617431640625
2019-05-30,109.38603210449219
2019-05-31,109.70919036865234
2019-06-03,109.06289672851562
2019-06-04,108.6589584350586
2019-06-05,109.61224365234375
2019-06-06,109.33757019042969
2019-06-07,110.90484619140625
2019-06-10,110.93717193603516
2019-06-11,110.87252807617188
2019-06-13,110.90484619140625
2019-06-14,109.72535705566406
2019-06-17,111.56730651855469
2019-06-18,112.21359252929688
2019-06-19,119.16131591796875
2019-06-20,116.91542053222656
2019-06-21,112.29439544677734
2019-06-24,114.47563934326172
2019-06-25,112.82758331298828
2019-06-26,113.10225677490234
2019-06-27,112.5206069946289
2019-06-28,112.69833374023438
2019-07-01,113.31229400634766
2019-07-02,112.69833374023438
2019-07-03,112.13282012939453
2019-07-04,112.69833374023438
2019-07-05,112.69833374023438
2019-07-08,115.07345581054688
2019-07-09,114.0394058227539
2019-07-10,113.11841583251953
2019-07-11,111.89044952392578
2019-07-12,111.1148910522461
2019-07-15,112.0520248413086
2019-07-16,110.67863464355469
2019-07-17,110.98563385009766
2019-07-18,110.12928771972656
2019-07-19,112.32669067382812
2019-07-22,110.92100524902344
2019-07-23,112.31055450439453
2019-07-24,111.59961700439453
2019-07-25,111.2926254272461
2019-07-26,110.969482421875
2019-07-29,109.62840270996094
2019-07-30,109.19215393066406
2019-07-31,109.33757019042969
2019-08-01,107.68951416015625
2019-08-02,105.63751220703125
2019-08-05,103.4239501953125
2019-08-06,105.0881576538086
2019-08-07,104.4903335571289
2019-08-08,103.48857879638672
2019-08-09,103.00384521484375
2019-08-12,104.73269653320312
2019-08-13,104.08638763427734
2019-08-14,102.59989929199219
2019-08-15,101.38809204101562
2019-08-16,103.31084442138672
2019-08-19,102.2121353149414
2019-08-20,103.40778350830078
2019-08-21,104.45802307128906
2019-08-22,105.34667205810547
2019-08-23,105.39514923095703
2019-08-26,108.23885345458984
2019-08-27,108.17423248291016
2019-08-28,102.406005859375
2019-08-29,101.95360565185547
2019-08-30,101.59814453125
2019-09-02,99.1422119140625
2019-09-03,101.06494903564453
2019-09-04,102.66453552246094
2019-09-05,102.30907440185547
2019-09-06,103.0684814453125
2019-09-09,104.05408477783203
2019-09-10,103.9732894897461
2019-09-11,103.08463287353516
2019-09-12,102.30907440185547
2019-09-13,103.11695098876953
2019-09-16,101.3234634399414
2019-09-17,100.91954040527344
