Date,NKNCP
2016-11-09,17.932979583740234
2016-11-10,18.013513565063477
2016-11-11,17.830963134765625
2016-11-14,18.13700294494629
2016-11-15,18.045730590820312
2016-11-16,18.088682174682617
2016-11-17,18.14237403869629
2016-11-18,18.056468963623047
2016-11-21,18.126264572143555
2016-11-22,18.228282928466797
2016-11-23,18.20143699645996
2016-11-24,18.147743225097656
2016-11-25,18.185325622558594
2016-11-28,18.228282928466797
2016-11-29,18.357139587402344
2016-11-30,18.303449630737305
2016-12-01,18.475261688232422
2016-12-02,18.5933837890625
2016-12-05,18.73834991455078
2016-12-06,18.926271438598633
2016-12-07,19.237682342529297
2016-12-08,19.436342239379883
2016-12-09,19.404125213623047
2016-12-12,18.9155330657959
2016-12-13,18.851102828979492
2016-12-14,18.87257957458496
2016-12-15,18.82962417602539
2016-12-16,18.899425506591797
2016-12-19,18.765195846557617
2016-12-20,18.792043685913086
2016-12-21,18.045730590820312
2016-12-22,17.524919509887695
2016-12-23,17.27794075012207
2016-12-26,15.779945373535156
2016-12-27,15.731624603271484
2016-12-28,16.306121826171875
2016-12-29,16.273908615112305
2016-12-30,16.757131576538086
2017-01-03,16.75176239013672
2017-01-04,16.896728515625
2017-01-05,16.950422286987305
2017-01-06,16.848405838012695
2017-01-09,16.762500762939453
2017-01-10,16.75176239013672
2017-01-11,16.67122459411621
2017-01-12,16.617534637451172
2017-01-13,16.617534637451172
2017-01-16,16.660486221313477
2017-01-17,16.708810806274414
2017-01-18,17.036327362060547
2017-01-19,16.966529846191406
2017-01-20,16.928945541381836
2017-01-23,17.390689849853516
2017-01-24,17.70747184753418
2017-01-25,17.906131744384766
2017-01-26,18.147743225097656
2017-01-27,18.206804275512695
2017-01-30,18.281972885131836
2017-01-31,18.255125045776367
2017-02-01,18.21754264831543
2017-02-02,18.228282928466797
2017-02-03,18.034992218017578
2017-02-06,18.07257652282715
2017-02-07,18.362510681152344
2017-02-08,18.550430297851562
2017-02-09,18.561166763305664
2017-02-10,18.69002914428711
2017-02-13,18.663183212280273
2017-02-14,18.5880126953125
2017-02-15,18.73834991455078
2017-02-16,18.6094913482666
2017-02-17,18.432310104370117
2017-02-20,18.351770401000977
2017-02-21,18.792043685913086
2017-02-22,18.79741096496582
2017-02-24,18.5933837890625
2017-02-27,18.206804275512695
2017-02-28,18.126264572143555
2017-03-01,18.550430297851562
2017-03-02,18.362510681152344
2017-03-03,18.2390193939209
2017-03-06,18.040359497070312
2017-03-07,17.589351654052734
2017-03-09,13.959802627563477
2017-03-10,13.750405311584473
2017-03-13,13.798727035522461
2017-03-14,13.916849136352539
2017-03-15,13.890002250671387
2017-03-16,13.804096221923828
2017-03-17,13.890002250671387
2017-03-20,13.836312294006348
2017-03-21,13.943694114685059
2017-03-22,13.99201774597168
2017-03-23,13.852418899536133
2017-03-24,13.932957649230957
2017-03-27,13.798727035522461
2017-03-28,13.82020378112793
2017-03-29,13.847051620483398
2017-03-30,13.69134521484375
2017-03-31,13.745037078857422
2017-04-03,13.519533157348633
2017-04-04,13.438995361328125
2017-04-05,13.675236701965332
2017-04-06,13.72355842590332
2017-04-07,13.605437278747559
2017-04-10,13.331612586975098
2017-04-11,13.310134887695312
2017-04-12,13.213491439819336
2017-04-13,13.01483154296875
2017-04-14,13.111475944519043
2017-04-17,13.132951736450195
2017-04-18,12.891341209411621
2017-04-19,12.950401306152344
2017-04-20,12.859126091003418
2017-04-21,12.864495277404785
2017-04-24,12.585299491882324
2017-04-25,12.606775283813477
2017-04-26,12.397378921508789
2017-04-27,12.451069831848145
2017-04-28,12.445700645446777
2017-05-02,12.349056243896484
2017-05-03,12.316842079162598
2017-05-04,12.236305236816406
2017-05-05,12.187981605529785
2017-05-10,12.375901222229004
2017-05-11,12.708789825439453
2017-05-12,12.773221015930176
2017-05-15,12.885971069335938
2017-05-16,12.885971069335938
2017-05-17,12.891341209411621
2017-05-18,12.885971069335938
2017-05-19,12.912817001342773
2017-05-22,12.692682266235352
2017-05-23,12.885971069335938
2017-05-24,12.891341209411621
2017-05-25,12.843018531799316
2017-05-26,12.800064086914062
2017-05-29,12.794695854187012
2017-05-30,12.655097961425781
2017-05-31,12.47254753112793
2017-06-01,12.182612419128418
2017-06-02,12.252410888671875
2017-06-05,12.392008781433105
2017-06-06,12.816173553466797
2017-06-07,12.880600929260254
2017-06-08,12.655097961425781
2017-06-09,12.47254753112793
2017-06-13,12.451069831848145
2017-06-14,12.434962272644043
2017-06-15,12.241673469543457
2017-06-16,12.386639595031738
2017-06-19,12.456439018249512
2017-06-20,12.606775283813477
2017-06-21,12.628252983093262
2017-06-22,12.773221015930176
2017-06-23,12.880600929260254
2017-06-26,13.020200729370117
2017-06-27,12.821540832519531
2017-06-28,12.98798656463623
2017-06-29,13.047045707702637
2017-06-30,13.35308837890625
2017-07-03,13.600069046020508
2017-07-04,13.369194984436035
2017-07-05,13.310134887695312
2017-07-06,13.127582550048828
2017-07-07,13.277920722961426
2017-07-10,13.42288589477539
2017-07-11,13.481947898864746
2017-07-12,13.369194984436035
2017-07-13,13.35308837890625
2017-07-14,13.369194984436035
2017-07-17,13.315503120422363
2017-07-18,13.095368385314941
2017-07-19,13.277920722961426
2017-07-20,13.503423690795898
2017-07-21,13.71819019317627
2017-07-24,13.852418899536133
2017-07-25,13.755775451660156
2017-07-26,13.900741577148438
2017-07-27,13.95443344116211
2017-07-28,13.847051620483398
2017-07-31,13.965170860290527
2017-08-01,13.965170860290527
2017-08-02,14.185306549072266
2017-08-03,14.593362808227539
2017-08-04,14.3785982131958
2017-08-07,14.244368553161621
2017-08-08,14.255106925964355
2017-08-09,14.496718406677246
2017-08-10,14.496718406677246
2017-08-11,14.46987247467041
2017-08-14,14.36248779296875
2017-08-15,14.147723197937012
2017-08-16,14.410810470581055
2017-08-17,14.319536209106445
2017-08-18,13.857789039611816
2017-08-21,14.002755165100098
2017-08-22,14.206783294677734
2017-08-23,14.002755165100098
2017-08-24,13.916849136352539
2017-08-25,14.158461570739746
2017-08-28,14.276582717895508
2017-08-29,14.40007495880127
2017-08-30,14.314167976379395
2017-08-31,14.222890853881836
2017-09-01,14.23362922668457
2017-09-04,14.244368553161621
2017-09-05,14.255106925964355
2017-09-06,14.228260040283203
2017-09-07,14.115508079528809
2017-09-08,14.281950950622559
2017-09-11,14.394704818725586
2017-09-12,14.287321090698242
2017-09-13,14.314167976379395
2017-09-14,14.324906349182129
2017-09-15,14.303427696228027
2017-09-18,14.36248779296875
2017-09-19,14.496718406677246
2017-09-20,14.50208854675293
2017-09-21,14.308797836303711
2017-09-22,14.23362922668457
2017-09-25,14.238997459411621
2017-09-26,14.287321090698242
2017-09-27,14.228260040283203
2017-09-28,14.228260040283203
2017-09-29,14.335644721984863
2017-10-02,14.496718406677246
2017-10-03,14.496718406677246
2017-10-04,14.43765640258789
2017-10-05,14.314167976379395
2017-10-06,14.281950950622559
2017-10-09,14.260475158691406
2017-10-10,14.26584529876709
2017-10-11,14.29805850982666
2017-10-12,14.410810470581055
2017-10-13,14.647054672241211
2017-10-16,14.926249504089355
2017-10-17,14.759804725646973
2017-10-18,15.35041332244873
2017-10-19,15.570549011230469
2017-10-20,15.468534469604492
2017-10-23,15.35041332244873
2017-10-24,15.44705867767334
2017-10-25,15.463164329528809
2017-10-26,15.538333892822266
2017-10-27,15.565180778503418
2017-10-30,15.699406623840332
2017-10-31,15.677932739257812
2017-11-01,15.54370403289795
2017-11-02,15.382628440856934
2017-11-03,15.27524471282959
2017-11-07,15.490012168884277
2017-11-08,15.141016006469727
2017-11-09,15.463164329528809
2017-11-10,15.30208969116211
2017-11-13,15.30208969116211
2017-11-14,15.704776763916016
2017-11-15,15.677932739257812
2017-11-16,15.62424087524414
2017-11-17,15.81216049194336
2017-11-20,15.758468627929688
2017-11-21,15.597393989562988
2017-11-22,15.490012168884277
2017-11-23,15.221553802490234
2017-11-24,15.51685619354248
2017-11-27,15.54370403289795
2017-11-28,15.677932739257812
2017-11-29,15.570549011230469
2017-11-30,15.355781555175781
2017-12-01,15.570549011230469
2017-12-04,15.463164329528809
2017-12-05,15.27524471282959
2017-12-06,15.40947437286377
2017-12-07,15.141016006469727
2017-12-08,15.24839973449707
2017-12-11,15.27524471282959
2017-12-12,15.40947437286377
2017-12-13,15.24839973449707
2017-12-14,15.30208969116211
2017-12-15,15.328936576843262
2017-12-18,14.953095436096191
2017-12-19,15.194707870483398
2017-12-20,14.845711708068848
2017-12-21,14.684638977050781
2017-12-22,14.657791137695312
2017-12-25,14.63094711303711
2017-12-26,14.73832893371582
2017-12-27,14.845711708068848
2017-12-28,14.89940357208252
2017-12-29,15.033632278442383
2018-01-03,15.24839973449707
2018-01-04,15.167860984802246
2018-01-05,15.194707870483398
2018-01-09,15.194707870483398
2018-01-10,15.141016006469727
2018-01-11,15.167860984802246
2018-01-12,15.30208969116211
2018-01-15,15.62424087524414
2018-01-16,15.570549011230469
2018-01-17,15.597393989562988
2018-01-18,15.463164329528809
2018-01-19,15.54370403289795
2018-01-22,15.436320304870605
2018-01-24,15.141016006469727
2018-01-25,15.141016006469727
2018-01-26,15.033632278442383
2018-01-29,14.979941368103027
2018-01-30,15.060477256774902
2018-01-31,14.87255859375
2018-02-01,14.73832893371582
2018-02-02,15.194707870483398
2018-02-05,15.141016006469727
2018-02-06,14.657791137695312
2018-02-07,14.845711708068848
2018-02-08,14.711483001708984
2018-02-09,14.711483001708984
2018-02-12,14.684638977050781
2018-02-13,14.63094711303711
2018-02-14,14.684638977050781
2018-02-15,14.711483001708984
2018-02-16,14.36248779296875
2018-02-19,14.46987247467041
2018-02-20,14.46987247467041
2018-02-21,14.443026542663574
2018-02-22,14.46987247467041
2018-02-26,14.389334678649902
2018-02-27,14.389334678649902
2018-02-28,14.46987247467041
2018-03-01,14.523563385009766
2018-03-02,14.46987247467041
2018-03-05,14.496718406677246
2018-03-06,14.550409317016602
2018-03-07,14.550409317016602
2018-03-09,14.684638977050781
2018-03-12,14.496718406677246
2018-03-13,14.550409317016602
2018-03-14,14.523563385009766
2018-03-15,14.604101181030273
2018-03-16,14.577255249023438
2018-03-19,14.550409317016602
2018-03-20,14.792020797729492
2018-03-21,15.24839973449707
2018-03-22,15.27524471282959
2018-03-23,15.355781555175781
2018-03-26,15.382628440856934
2018-03-27,15.54370403289795
2018-03-28,16.00008201599121
2018-03-29,16.026926040649414
2018-03-30,16.18800163269043
2018-04-02,15.973237037658691
2018-04-03,15.973237037658691
2018-04-04,15.839006423950195
2018-04-05,16.161155700683594
2018-04-06,16.107465744018555
2018-04-09,15.328936576843262
2018-04-10,15.54370403289795
2018-04-11,15.490012168884277
2018-04-12,15.758468627929688
2018-04-13,15.758468627929688
2018-04-16,16.134309768676758
2018-04-17,16.32223129272461
2018-04-18,16.2148494720459
2018-04-19,15.973237037658691
2018-04-20,16.05377197265625
2018-04-23,16.107465744018555
2018-04-24,15.919544219970703
2018-04-25,16.107465744018555
2018-04-26,16.05377197265625
2018-04-27,16.107465744018555
2018-04-30,16.536996841430664
2018-05-02,16.51015281677246
2018-05-03,16.349077224731445
2018-05-04,15.839006423950195
2018-05-07,16.134309768676758
2018-05-08,16.644380569458008
2018-05-10,16.644380569458008
2018-05-11,16.349077224731445
2018-05-14,16.107465744018555
2018-05-15,15.865852355957031
2018-05-16,16.05377197265625
2018-05-17,15.919544219970703
2018-05-18,16.2148494720459
2018-05-21,16.161155700683594
2018-05-22,16.080617904663086
2018-05-23,16.05377197265625
2018-05-24,15.946390151977539
2018-05-25,16.107465744018555
2018-05-28,16.107465744018555
2018-05-29,15.946390151977539
2018-05-30,15.89269733428955
2018-05-31,16.134309768676758
2018-06-01,16.2148494720459
2018-06-04,16.161155700683594
2018-06-05,16.37592124938965
2018-06-06,16.2148494720459
2018-06-07,16.2416934967041
2018-06-08,16.590688705444336
2018-06-11,16.37592124938965
2018-06-13,16.590688705444336
2018-06-14,16.5638427734375
2018-06-15,16.268539428710938
2018-06-18,16.295385360717773
2018-06-19,16.2416934967041
2018-06-20,17.718212127685547
2018-06-21,18.17458724975586
2018-06-22,17.718212127685547
2018-06-25,17.50344467163086
2018-06-26,17.69136619567871
2018-06-27,17.36921501159668
2018-06-28,17.31552505493164
2018-06-29,17.718212127685547
2018-07-02,17.74505615234375
2018-07-03,17.82559585571289
2018-07-04,18.040359497070312
2018-07-05,18.308818817138672
2018-07-06,18.550430297851562
2018-07-09,19.06049919128418
2018-07-10,18.792043685913086
2018-07-11,18.711503982543945
2018-07-12,18.953115463256836
2018-07-13,19.06049919128418
2018-07-16,18.657814025878906
2018-07-17,18.657814025878906
2018-07-18,18.389354705810547
2018-07-19,18.255125045776367
2018-07-20,18.389354705810547
2018-07-23,18.255125045776367
2018-07-24,18.711503982543945
2018-07-25,18.604124069213867
2018-07-26,18.281972885131836
2018-07-27,18.335664749145508
2018-07-30,18.335664749145508
2018-07-31,18.389354705810547
2018-08-01,18.657814025878906
2018-08-02,18.389354705810547
2018-08-03,18.416202545166016
2018-08-06,18.577274322509766
2018-08-07,18.416202545166016
2018-08-08,18.308818817138672
2018-08-09,18.335664749145508
2018-08-10,18.147743225097656
2018-08-13,18.20143699645996
2018-08-14,18.281972885131836
2018-08-15,17.986669540405273
2018-08-16,18.281972885131836
2018-08-17,18.362510681152344
2018-08-20,18.469892501831055
2018-08-21,18.416202545166016
2018-08-22,18.469892501831055
2018-08-23,18.281972885131836
2018-08-24,18.335664749145508
2018-08-27,18.281972885131836
2018-08-28,18.255125045776367
2018-08-29,18.416202545166016
2018-08-30,18.255125045776367
2018-08-31,18.362510681152344
2018-09-03,18.44304656982422
2018-09-04,18.604124069213867
2018-09-05,18.496740341186523
2018-09-06,18.469892501831055
2018-09-07,18.362510681152344
2018-09-10,18.335664749145508
2018-09-11,18.362510681152344
2018-09-12,18.469892501831055
2018-09-13,18.389354705810547
2018-09-14,18.335664749145508
2018-09-17,18.44304656982422
2018-09-18,18.389354705810547
2018-09-19,18.44304656982422
2018-09-20,18.389354705810547
2018-09-21,18.44304656982422
2018-09-24,18.550430297851562
2018-09-25,18.44304656982422
2018-09-26,18.845733642578125
2018-09-27,18.953115463256836
2018-09-28,19.40949821472168
2018-10-01,19.275266647338867
2018-10-02,19.221572875976562
2018-10-03,19.275266647338867
2018-10-04,19.00680923461914
2018-10-05,18.792043685913086
2018-10-08,18.255125045776367
2018-10-09,18.469892501831055
2018-10-10,18.765195846557617
2018-10-11,19.00680923461914
2018-10-12,19.19472885131836
2018-10-15,19.32895851135254
2018-10-16,19.32895851135254
2018-10-17,19.2484188079834
2018-10-18,19.32895851135254
2018-10-19,19.275266647338867
2018-10-22,19.06049919128418
2018-10-23,19.00680923461914
2018-10-24,19.275266647338867
2018-10-25,19.167884826660156
2018-10-26,19.00680923461914
2018-10-29,19.08734703063965
2018-10-30,19.19472885131836
2018-10-31,19.275266647338867
2018-11-01,19.302112579345703
2018-11-02,19.32895851135254
2018-11-06,19.275266647338867
2018-11-07,19.167884826660156
2018-11-08,19.167884826660156
2018-11-09,18.765195846557617
2018-11-12,18.792043685913086
2018-11-13,19.06049919128418
2018-11-14,18.899425506591797
2018-11-15,19.302112579345703
2018-11-16,19.11418914794922
2018-11-19,18.87257957458496
2018-11-20,18.845733642578125
2018-11-21,18.899425506591797
2018-11-22,19.11418914794922
2018-11-23,18.87257957458496
2018-11-26,19.00680923461914
2018-11-27,19.033655166625977
2018-11-28,19.167884826660156
2018-11-29,19.06049919128418
2018-11-30,19.033655166625977
2018-12-03,19.141036987304688
2018-12-04,19.32895851135254
2018-12-05,19.86587142944336
2018-12-06,19.785335540771484
2018-12-07,20.08064079284668
2018-12-10,19.597415924072266
2018-12-11,19.597415924072266
2018-12-12,19.516878128051758
2018-12-13,19.516878128051758
2018-12-14,20.026947021484375
2018-12-17,19.839027404785156
2018-12-18,19.516878128051758
2018-12-19,20.000102996826172
2018-12-20,20.08064079284668
2018-12-21,20.483327865600586
2018-12-24,20.832319259643555
2018-12-25,20.751785278320312
2018-12-26,21.208162307739258
2018-12-27,21.476619720458984
2018-12-28,21.476619720458984
2019-01-03,21.718231201171875
2019-01-04,21.50346565246582
2019-01-08,21.50346565246582
2019-01-09,21.959842681884766
2019-01-10,22.067222595214844
2019-01-11,22.120920181274414
2019-01-14,22.120920181274414
2019-01-15,22.255146026611328
2019-01-16,22.362531661987305
2019-01-17,22.49675941467285
2019-01-18,22.55044937133789
2019-01-21,22.523605346679688
2019-01-22,22.013534545898438
2019-01-23,22.281993865966797
2019-01-24,22.094074249267578
2019-01-25,22.38937759399414
2019-01-28,22.38937759399414
2019-01-29,22.38937759399414
2019-01-30,22.604143142700195
2019-01-31,22.49675941467285
2019-02-01,22.73836898803711
2019-02-04,22.711524963378906
2019-02-05,22.6578311920166
2019-02-06,22.443065643310547
2019-02-07,22.443065643310547
2019-02-08,22.281993865966797
2019-02-11,22.228302001953125
2019-02-12,21.986690521240234
2019-02-13,21.82561492919922
2019-02-14,21.396081924438477
2019-02-15,21.77191925048828
2019-02-18,21.77191925048828
2019-02-19,21.530311584472656
2019-02-20,21.2887020111084
2019-02-21,21.181316375732422
2019-02-22,21.396081924438477
2019-02-25,21.718231201171875
2019-02-26,21.986690521240234
2019-02-27,22.17460823059082
2019-02-28,22.013534545898438
2019-03-01,21.610851287841797
2019-03-04,21.87930679321289
2019-03-05,21.959842681884766
2019-03-06,22.469911575317383
2019-03-07,22.73836898803711
2019-03-11,37.98676681518555
2019-03-12,38.81899642944336
2019-03-13,38.4968376159668
2019-03-14,37.93307876586914
2019-03-15,37.288780212402344
2019-03-18,38.282073974609375
2019-03-19,38.282073974609375
2019-03-20,38.1746940612793
2019-03-21,38.22837829589844
2019-03-22,38.33576965332031
2019-03-25,39.11429214477539
2019-03-26,40.2686653137207
2019-03-27,39.1679801940918
2019-03-28,39.1679801940918
2019-03-29,39.1679801940918
2019-04-01,39.40959548950195
2019-04-02,39.67805480957031
2019-04-03,40.000205993652344
2019-04-04,40.000205993652344
2019-04-05,40.000205993652344
2019-04-08,40.67134475708008
2019-04-09,41.31564712524414
2019-04-10,42.06732940673828
2019-04-11,42.335784912109375
2019-04-12,41.39617919921875
2019-04-15,39.704898834228516
2019-04-16,39.91966247558594
2019-04-17,40.51027297973633
2019-04-18,40.53711700439453
2019-04-19,40.128536224365234
2019-04-22,38.59635925292969
2019-04-23,37.21009826660156
2019-04-24,38.08563232421875
2019-04-25,37.647865295410156
2019-04-26,37.17361831665039
2019-04-29,36.480491638183594
2019-04-30,36.516971588134766
2019-05-02,36.39293670654297
2019-05-03,36.40753173828125
2019-05-06,36.05731201171875
2019-05-07,35.28392791748047
2019-05-08,35.45903396606445
2019-05-10,34.93372344970703
2019-05-13,35.123416900634766
2019-05-14,35.021270751953125
2019-05-15,35.53200149536133
2019-05-16,35.590362548828125
2019-05-17,35.31311798095703
2019-05-20,35.240150451660156
2019-05-21,35.021270751953125
2019-05-22,35.05045700073242
2019-05-23,34.87534713745117
2019-05-24,34.93372344970703
2019-05-27,34.40839385986328
2019-05-28,34.2332878112793
2019-05-29,34.32084655761719
2019-05-30,34.29166030883789
2019-05-31,34.26247787475586
2019-06-03,34.14573669433594
2019-06-04,34.627281188964844
2019-06-05,36.597225189208984
2019-06-06,39.968021392822266
2019-06-07,42.46329116821289
2019-06-10,40.507938385009766
2019-06-11,39.99720764160156
2019-06-13,39.457298278808594
2019-06-14,40.17231369018555
2019-06-17,40.434974670410156
2019-06-18,40.245277404785156
2019-06-19,40.128536224365234
2019-06-20,40.070167541503906
2019-06-21,40.15772247314453
2019-06-24,41.73367691040039
2019-06-25,45.58601760864258
2019-06-26,49.02977752685547
2019-06-27,48.91304016113281
2019-06-28,48.05210494995117
2019-07-01,48.431495666503906
2019-07-02,47.205753326416016
2019-07-03,48.25639343261719
2019-07-04,49.17570114135742
2019-07-05,49.64265060424805
2019-07-08,49.525909423828125
2019-07-09,49.43836212158203
2019-07-10,49.43836212158203
2019-07-11,49.131919860839844
2019-07-12,48.402313232421875
2019-07-15,48.65038299560547
2019-07-16,47.97914123535156
2019-07-17,47.52677917480469
2019-07-18,47.847816467285156
2019-07-19,47.77485275268555
2019-07-22,47.687294006347656
2019-07-23,47.51218795776367
2019-07-24,47.278717041015625
2019-07-25,47.22034454345703
2019-07-26,46.92850112915039
2019-07-29,47.264122009277344
2019-07-30,47.07442092895508
2019-07-31,49.10274124145508
2019-08-01,49.686424255371094
2019-08-02,48.767112731933594
2019-08-05,48.431495666503906
2019-08-06,48.15424346923828
2019-08-07,48.11046600341797
2019-08-08,48.44609451293945
2019-08-09,47.935359954833984
2019-08-12,47.818626403808594
2019-08-13,47.33708190917969
2019-08-14,47.395450592041016
2019-08-15,47.46841049194336
2019-08-16,48.57741928100586
2019-08-19,48.97140884399414
2019-08-20,48.781707763671875
2019-08-21,49.10274124145508
2019-08-22,49.21947479248047
2019-08-23,49.540504455566406
2019-08-26,48.592010498046875
2019-08-27,48.63579177856445
2019-08-28,49.01518630981445
2019-08-29,49.48213577270508
2019-08-30,49.49672317504883
2019-09-02,49.39458084106445
2019-09-03,49.61346435546875
2019-09-04,49.46754837036133
2019-09-05,49.35080337524414
2019-09-06,49.409175872802734
2019-09-09,49.46754837036133
2019-09-10,49.43836212158203
2019-09-11,49.46754837036133
2019-09-12,49.74479675292969
2019-09-13,50.94135665893555
2019-09-16,51.04349899291992
