Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,13.446945190429688,13.591353416442871,13.311031341552734,13.412965774536133,13.412965774536133,36858
2016-01-05,13.506406784057617,14.228446960449219,13.412965774536133,13.982104301452637,13.982104301452637,122595
2016-01-06,13.939631462097168,14.18597412109375,13.6508150100708,13.812211990356445,13.812211990356445,79085
2016-01-11,13.616835594177246,13.676299095153809,13.081677436828613,13.506406784057617,13.506406784057617,89400
2016-01-12,13.514901161193848,13.871673583984375,13.489418029785156,13.71027660369873,13.71027660369873,85566
2016-01-13,13.863180160522461,14.415328025817871,13.667803764343262,14.228446960449219,14.228446960449219,239575
2016-01-14,14.228446960449219,14.440812110900879,13.727266311645508,14.143501281738281,14.143501281738281,123290
2016-01-15,14.17747974395752,14.432317733764648,13.20909595489502,13.506406784057617,13.506406784057617,211367
2016-01-18,13.506406784057617,13.506406784057617,12.869312286376953,13.48092269897461,13.48092269897461,118169
2016-01-19,13.7017822265625,18.22090721130371,13.7017822265625,16.0293025970459,16.0293025970459,3716692
2016-01-20,15.969839096069336,16.012311935424805,14.11801815032959,14.364360809326172,14.364360809326172,931180
2016-01-21,14.780595779418945,15.120380401611328,14.194469451904297,14.432317733764648,14.432317733764648,726759
2016-01-22,14.695650100708008,15.120380401611328,14.067049980163574,14.559737205505371,14.559737205505371,499293
2016-01-25,14.440812110900879,14.687155723571777,14.101028442382812,14.262426376342773,14.262426376342773,200986
2016-01-26,14.126511573791504,14.364360809326172,14.016081809997559,14.211458206176758,14.211458206176758,210286
2016-01-27,14.304899215698242,15.715002059936523,14.253931045532227,15.434679985046387,15.434679985046387,1183835
2016-01-28,15.460164070129395,16.734352111816406,15.171346664428711,16.22467613220215,16.22467613220215,1227779
2016-01-29,16.56446075439453,16.82779312133789,15.443175315856934,16.00381851196289,16.00381851196289,818096
2016-02-01,16.13973045349121,16.394569396972656,15.290271759033203,15.978334426879883,15.978334426879883,395168
2016-02-02,15.859410285949707,16.00381851196289,15.553604125976562,15.655538558959961,15.655538558959961,125420
2016-02-03,15.5875825881958,16.47102165222168,15.5875825881958,16.00381851196289,16.00381851196289,328055
2016-02-04,16.173709869384766,16.241666793823242,15.545109748840332,15.901883125305176,15.901883125305176,283074
2016-02-05,15.995323181152344,15.995323181152344,15.460164070129395,15.715002059936523,15.715002059936523,211981
2016-02-08,15.731990814208984,15.748979568481445,15.400702476501465,15.545109748840332,15.545109748840332,189950
2016-02-09,15.477152824401855,15.884894371032715,15.383711814880371,15.392207145690918,15.392207145690918,114978
