Date,Adj Close
2015-10-06,826.65
2015-10-07,844.12
2015-10-08,856.44
2015-10-09,885.96
2015-10-12,876.42
2015-10-13,866.52
2015-10-14,863.31
2015-10-15,876.23
2015-10-16,881.19
2015-10-19,868.72
2015-10-20,875.55
2015-10-21,856.88
2015-10-22,860.75
2015-10-23,872.86
2015-10-26,858.01
2015-10-27,839.26
2015-10-28,854.74
2015-10-29,839.57
2015-10-30,845.54
2015-11-02,853.77
2015-11-03,886.36
2015-11-05,877.26
2015-11-06,854.34
2015-11-09,855.26
2015-11-10,854.08
2015-11-11,845.72
2015-11-12,831.95
2015-11-13,814.93
2015-11-16,824.17
2015-11-17,862.44
2015-11-18,876.56
2015-11-19,883.82
2015-11-20,888.36
2015-11-23,897.56
2015-11-24,867.54
2015-11-25,878.89
2015-11-26,874.66
2015-11-27,856.3
2015-11-30,847.1
2015-12-01,839.14
2015-12-02,833.94
2015-12-03,826.96
2015-12-04,811.72
2015-12-07,793.36
2015-12-08,777.15
2015-12-09,792.41
2015-12-10,792.78
2015-12-11,777.17
2015-12-14,761.08
2015-12-15,783.65
2015-12-16,785.02
2015-12-17,792.07
2015-12-18,765.73
2015-12-21,758.97
2015-12-22,762.4
2015-12-23,785.51
2015-12-24,781.1
2015-12-25,772.94
2015-12-28,756.07
2015-12-29,769.64
2015-12-30,757.04
2016-01-04,749.28
2016-01-05,752.7
2016-01-06,736.82
2016-01-11,699.13
2016-01-12,695.32
2016-01-13,693.65
2016-01-14,692.99
2016-01-15,652.98
2016-01-18,646.9
2016-01-19,660.29
2016-01-20,628.41
2016-01-21,632.12
2016-01-22,691.4
2016-01-25,681.57
2016-01-26,683.05
2016-01-27,704.87
2016-01-28,727.13
2016-01-29,745.3
2016-02-01,730.39
2016-02-02,701.21
2016-02-03,696.96
2016-02-04,738.82
2016-02-05,725.91
2016-02-08,704.03
2016-02-09,690.37
2016-02-10,696.61
2016-02-11,671.34
2016-02-12,689.9
2016-02-15,707.24
2016-02-16,708.61
2016-02-17,735.81
2016-02-18,752.89
2016-02-19,725.98
2016-02-20,732.95
2016-02-22,761.48
2016-02-24,737.73
2016-02-25,745.53
2016-02-26,757.45
2016-02-29,768.8
2016-03-01,786.36
2016-03-02,780.16
2016-03-03,798.58
2016-03-04,818.25
2016-03-07,839.23
2016-03-09,835.64
2016-03-10,834.24
2016-03-11,845.59
2016-03-14,830.54
2016-03-15,821.64
2016-03-16,835.97
2016-03-17,873.8
2016-03-18,885.13
2016-03-21,883.6
2016-03-22,889.02
2016-03-23,865.4
2016-03-24,847.26
2016-03-25,862.22
2016-03-28,851.67
2016-03-29,843.42
2016-03-30,869.86
2016-03-31,876.2
2016-04-01,861.96
2016-04-04,861.76
2016-04-05,846.61
2016-04-06,863.29
2016-04-07,859.24
2016-04-08,879.07
2016-04-11,900.98
2016-04-12,911.07
2016-04-13,922.5
2016-04-14,914.34
2016-04-15,905.1
2016-04-18,899.58
2016-04-19,926.64
2016-04-20,943.16
2016-04-21,927.23
2016-04-22,931.46
2016-04-25,927.66
2016-04-26,931.19
2016-04-27,927.09
2016-04-28,964.41
2016-04-29,951.11
2016-05-04,912.58
2016-05-05,916.53
2016-05-06,912.02
2016-05-10,897.11
2016-05-11,927.0
2016-05-12,915.95
2016-05-13,921.88
2016-05-16,929.12
2016-05-17,931.73
2016-05-18,926.82
2016-05-19,885.42
2016-05-20,893.09
2016-05-23,879.55
2016-05-24,891.48
2016-05-25,907.97
2016-05-26,918.79
2016-05-27,917.52
2016-05-30,925.51
2016-05-31,904.33
2016-06-01,890.52
2016-06-02,885.93
2016-06-03,902.64
2016-06-06,922.91
2016-06-07,948.87
2016-06-08,965.36
2016-06-09,950.86
2016-06-10,924.65
2016-06-14,900.19
2016-06-15,910.08
2016-06-16,895.0
2016-06-17,910.28
2016-06-20,935.04
2016-06-21,937.22
2016-06-22,927.29
2016-06-23,941.11
2016-06-24,912.49
2016-06-27,888.78
2016-06-28,905.36
2016-06-29,931.35
2016-06-30,930.77
2016-07-01,933.32
2016-07-04,940.85
2016-07-05,925.23
2016-07-06,917.71
2016-07-07,923.85
2016-07-08,934.35
2016-07-11,941.35
2016-07-12,955.41
2016-07-13,952.37
2016-07-14,972.44
2016-07-15,963.7
2016-07-18,969.35
2016-07-19,952.8
2016-07-20,946.73
2016-07-21,947.07
2016-07-22,935.98
2016-07-25,930.71
2016-07-26,924.74
2016-07-27,921.67
2016-07-28,923.39
2016-07-29,927.57
2016-08-01,922.53
2016-08-02,903.04
2016-08-03,910.54
2016-08-04,927.5
2016-08-05,935.46
2016-08-08,953.64
2016-08-09,953.98
2016-08-10,946.63
2016-08-11,952.81
2016-08-12,954.58
2016-08-15,972.1
2016-08-16,974.82
2016-08-17,965.39
2016-08-18,975.04
2016-08-19,965.68
2016-08-22,963.29
2016-08-23,972.25
2016-08-24,958.04
2016-08-25,966.29
2016-08-26,973.43
2016-08-29,962.08
2016-08-30,958.67
2016-08-31,950.25
2016-09-01,944.96
2016-09-02,969.86
2016-09-05,977.45
2016-09-06,995.35
2016-09-07,1005.77
2016-09-08,1013.11
2016-09-09,987.87
2016-09-12,983.78
2016-09-13,968.53
2016-09-14,970.56
2016-09-15,970.93
2016-09-16,961.41
2016-09-19,969.75
2016-09-20,969.71
2016-09-21,979.54
2016-09-22,1002.13
2016-09-23,993.94
2016-09-26,986.83
2016-09-27,973.18
2016-09-28,975.31
2016-09-29,998.17
2016-09-30,990.88
2016-10-03,1004.69
2016-10-04,1000.84
2016-10-05,997.11
2016-10-06,1004.25
2016-10-07,1002.07
2016-10-10,1017.88
2016-10-11,1005.48
2016-10-12,995.96
2016-10-13,987.99
2016-10-14,983.04
2016-10-17,977.3
2016-10-18,986.94
2016-10-19,995.23
2016-10-20,987.48
2016-10-21,986.37
2016-10-24,993.77
2016-10-25,1002.26
2016-10-26,989.52
2016-10-27,992.67
2016-10-28,992.23
2016-10-31,988.74
2016-11-01,996.63
2016-11-02,973.09
2016-11-03,971.2
2016-11-07,963.97
2016-11-08,972.66
2016-11-09,990.35
2016-11-10,993.84
2016-11-11,970.15
2016-11-14,960.32
2016-11-15,980.47
2016-11-16,989.68
2016-11-17,995.89
2016-11-18,990.77
2016-11-21,1014.88
2016-11-22,1016.84
2016-11-23,1016.95
2016-11-24,1028.86
2016-11-25,1018.51
2016-11-28,1018.18
2016-11-29,1005.82
2016-11-30,1029.05
2016-12-01,1047.43
2016-12-02,1050.21
2016-12-05,1069.1
2016-12-06,1059.97
2016-12-07,1066.75
2016-12-08,1097.39
2016-12-09,1110.14
2016-12-12,1148.59
2016-12-13,1164.15
2016-12-14,1148.92
2016-12-15,1138.07
2016-12-16,1135.56
2016-12-19,1130.06
2016-12-20,1142.54
2016-12-21,1140.88
2016-12-22,1125.8
2016-12-23,1117.92
2016-12-26,1124.65
2016-12-27,1135.79
2016-12-28,1138.31
2016-12-29,1144.26
2016-12-30,1152.33
2017-01-03,1189.32
2017-01-04,1176.69
2017-01-05,1180.31
2017-01-06,1172.59
2017-01-09,1160.27
2017-01-10,1175.01
2017-01-11,1155.5
2017-01-12,1175.28
2017-01-13,1158.19
2017-01-16,1151.05
2017-01-17,1156.47
2017-01-18,1151.65
2017-01-19,1136.62
2017-01-20,1138.99
2017-01-23,1137.67
2017-01-24,1155.38
2017-01-25,1159.79
2017-01-26,1163.62
2017-01-27,1195.61
2017-01-30,1175.64
2017-01-31,1164.15
2017-02-01,1167.53
2017-02-02,1171.42
2017-02-03,1190.4
2017-02-06,1178.52
2017-02-07,1179.21
2017-02-08,1164.65
2017-02-09,1163.19
2017-02-10,1164.21
2017-02-13,1173.17
2017-02-14,1173.97
2017-02-15,1172.59
2017-02-16,1176.11
2017-02-17,1152.21
2017-02-20,1150.39
2017-02-21,1161.65
2017-02-22,1146.01
2017-02-24,1129.09
2017-02-27,1117.29
2017-02-28,1099.46
2017-03-01,1109.39
2017-03-02,1099.82
2017-03-03,1108.26
2017-03-06,1110.46
2017-03-07,1097.44
2017-03-09,1046.9
2017-03-10,1055.93
2017-03-13,1069.14
2017-03-14,1063.69
2017-03-15,1062.61
2017-03-16,1096.29
2017-03-17,1111.89
2017-03-20,1121.4
2017-03-21,1121.63
2017-03-22,1123.17
2017-03-23,1124.35
2017-03-24,1124.66
2017-03-27,1114.66
2017-03-28,1125.58
2017-03-29,1124.91
2017-03-30,1137.26
2017-03-31,1113.76
2017-04-03,1122.98
2017-04-04,1135.98
2017-04-05,1152.49
2017-04-06,1148.75
2017-04-07,1113.45
2017-04-10,1084.26
2017-04-11,1091.08
2017-04-12,1078.72
2017-04-13,1089.39
2017-04-14,1073.15
2017-04-17,1094.27
2017-04-18,1077.21
2017-04-19,1068.55
2017-04-20,1083.35
2017-04-21,1084.17
2017-04-24,1116.58
2017-04-25,1120.89
2017-04-26,1119.11
2017-04-27,1106.92
2017-04-28,1114.43
2017-05-02,1120.22
2017-05-03,1096.35
2017-05-04,1081.22
2017-05-05,1085.68
2017-05-10,1111.64
2017-05-11,1105.83
2017-05-12,1099.75
2017-05-15,1119.98
2017-05-16,1112.95
2017-05-17,1104.3
2017-05-18,1076.8
2017-05-19,1087.75
2017-05-22,1083.58
2017-05-23,1096.83
2017-05-24,1087.59
2017-05-25,1083.52
2017-05-26,1073.04
2017-05-29,1085.75
2017-05-30,1074.81
2017-05-31,1053.3
2017-06-01,1045.63
2017-06-02,1046.02
2017-06-05,1044.34
2017-06-06,1041.23
2017-06-07,1034.31
2017-06-08,1038.5
2017-06-09,1041.49
2017-06-13,1030.99
2017-06-14,1013.78
2017-06-15,991.96
2017-06-16,994.38
2017-06-19,998.34
2017-06-20,981.03
2017-06-21,973.33
2017-06-22,978.45
2017-06-23,988.93
2017-06-26,992.84
2017-06-27,1003.79
2017-06-28,1002.83
2017-06-29,1000.45
2017-06-30,1000.96
2017-07-03,1009.42
2017-07-04,1017.59
2017-07-05,1007.88
2017-07-06,1011.79
2017-07-07,995.24
2017-07-10,1006.14
2017-07-11,1001.51
2017-07-12,1025.68
2017-07-13,1029.89
2017-07-14,1044.27
2017-07-17,1039.34
2017-07-18,1038.45
2017-07-19,1043.13
2017-07-20,1038.54
2017-07-21,1024.89
2017-07-24,1013.69
2017-07-25,1010.06
2017-07-26,1020.6
2017-07-27,1030.95
2017-07-28,1014.44
2017-07-31,1007.14
2017-08-01,1014.24
2017-08-02,1021.42
2017-08-03,1029.41
2017-08-04,1026.73
2017-08-07,1032.68
2017-08-08,1048.69
2017-08-09,1034.98
2017-08-10,1029.26
2017-08-11,1022.41
2017-08-14,1031.13
2017-08-15,1027.45
2017-08-16,1029.76
2017-08-17,1034.05
2017-08-18,1027.85
2017-08-21,1034.29
2017-08-22,1039.44
2017-08-23,1044.96
2017-08-24,1049.96
2017-08-25,1060.49
2017-08-28,1068.75
2017-08-29,1067.58
2017-08-30,1084.41
2017-08-31,1095.84
2017-09-01,1100.58
2017-09-04,1091.83
2017-09-05,1100.83
2017-09-06,1106.7
2017-09-07,1110.73
2017-09-08,1119.61
2017-09-11,1126.74
2017-09-12,1124.23
2017-09-13,1118.38
2017-09-14,1125.69
2017-09-15,1123.43
2017-09-18,1119.14
2017-09-19,1108.71
2017-09-20,1122.43
2017-09-21,1120.13
2017-09-22,1123.24
2017-09-25,1130.54
2017-09-26,1127.26
2017-09-27,1126.94
2017-09-28,1125.56
2017-09-29,1136.75
2017-10-02,1128.69
2017-10-03,1129.9
2017-10-04,1137.14
2017-10-05,1144.05
2017-10-06,1134.3
2017-10-09,1132.45
2017-10-10,1134.86
2017-10-11,1143.32
2017-10-12,1143.96
2017-10-13,1156.64
2017-10-16,1158.24
2017-10-17,1146.62
2017-10-18,1147.79
2017-10-19,1138.64
2017-10-20,1134.45
2017-10-23,1131.08
2017-10-24,1127.03
2017-10-25,1118.13
2017-10-26,1118.19
2017-10-27,1118.62
2017-10-30,1124.05
2017-10-31,1113.41
2017-11-01,1126.43
2017-11-02,1118.66
2017-11-03,1109.38
2017-11-07,1146.98
2017-11-08,1150.36
2017-11-09,1161.38
2017-11-10,1156.74
2017-11-13,1148.79
2017-11-14,1136.86
2017-11-15,1116.53
2017-11-16,1126.52
2017-11-17,1132.45
2017-11-20,1128.72
2017-11-21,1147.61
2017-11-22,1159.11
2017-11-23,1158.62
2017-11-24,1166.09
2017-11-27,1160.56
2017-11-28,1159.41
2017-11-29,1144.68
2017-11-30,1131.56
2017-12-01,1133.33
2017-12-04,1133.87
2017-12-05,1134.25
2017-12-06,1131.38
2017-12-07,1119.51
2017-12-08,1119.54
2017-12-11,1144.35
2017-12-12,1149.88
2017-12-13,1141.5
2017-12-14,1153.32
2017-12-15,1148.27
2017-12-18,1147.91
2017-12-19,1134.58
2017-12-20,1129.33
2017-12-21,1126.97
2017-12-22,1135.7
2017-12-25,1143.94
2017-12-26,1144.97
2017-12-27,1148.92
2017-12-28,1150.58
2017-12-29,1154.43
2018-01-03,1183.06
2018-01-04,1214.17
2018-01-05,1219.89
2018-01-09,1229.15
2018-01-10,1234.64
2018-01-11,1248.75
2018-01-12,1261.07
2018-01-15,1264.3
2018-01-16,1261.09
2018-01-17,1264.7
2018-01-18,1279.28
2018-01-19,1270.92
2018-01-22,1285.33
2018-01-23,1283.75
2018-01-24,1292.32
2018-01-25,1311.21
2018-01-26,1286.7
2018-01-29,1275.57
2018-01-30,1274.94
2018-01-31,1282.36
2018-02-01,1293.1
2018-02-02,1272.76
2018-02-05,1263.77
2018-02-06,1232.69
2018-02-07,1242.53
2018-02-08,1210.69
2018-02-09,1185.79
2018-02-12,1206.22
2018-02-13,1226.92
2018-02-14,1244.85
2018-02-15,1262.27
2018-02-16,1263.27
2018-02-19,1259.01
2018-02-20,1264.68
2018-02-21,1291.19
2018-02-22,1301.01
2018-02-26,1324.62
2018-02-27,1310.84
2018-02-28,1285.47
2018-03-01,1274.18
2018-03-02,1261.63
2018-03-05,1279.51
2018-03-06,1281.43
2018-03-07,1270.17
2018-03-09,1285.53
2018-03-12,1283.18
2018-03-13,1285.8
2018-03-14,1251.19
2018-03-15,1247.28
2018-03-16,1254.29
2018-03-19,1241.28
2018-03-20,1256.0
2018-03-21,1270.08
2018-03-22,1258.89
2018-03-23,1261.44
2018-03-26,1230.96
2018-03-27,1243.99
2018-03-28,1226.8
2018-03-29,1246.98
2018-03-30,1249.41
2018-04-02,1234.06
2018-04-03,1237.06
2018-04-04,1240.39
2018-04-05,1253.47
2018-04-06,1236.48
2018-04-09,1094.98
2018-04-10,1090.79
2018-04-11,1083.53
2018-04-12,1125.09
2018-04-13,1104.51
2018-04-16,1085.16
2018-04-17,1121.48
2018-04-18,1154.55
2018-04-19,1153.59
2018-04-20,1145.8
2018-04-23,1144.66
2018-04-24,1153.83
2018-04-25,1137.62
2018-04-26,1146.85
2018-04-27,1167.12
2018-04-28,1164.09
2018-04-30,1153.96
2018-05-02,1136.56
2018-05-03,1128.22
2018-05-04,1146.61
2018-05-07,1153.85
2018-05-08,1142.13
2018-05-10,1179.63
2018-05-11,1193.98
2018-05-14,1202.56
2018-05-15,1178.76
2018-05-16,1189.77
2018-05-17,1181.61
2018-05-18,1173.14
2018-05-21,1191.86
2018-05-22,1202.04
2018-05-23,1174.71
2018-05-24,1173.63
2018-05-25,1169.93
2018-05-28,1167.21
2018-05-29,1154.9
2018-05-30,1162.96
2018-05-31,1162.98
2018-06-01,1164.37
2018-06-04,1179.78
2018-06-05,1172.77
2018-06-06,1177.73
2018-06-07,1171.22
2018-06-08,1142.9
2018-06-09,1149.19
2018-06-11,1142.02
2018-06-13,1147.57
2018-06-14,1140.97
2018-06-15,1117.04
2018-06-18,1100.63
2018-06-19,1096.92
2018-06-20,1119.21
2018-06-21,1110.79
2018-06-22,1125.41
2018-06-25,1120.23
2018-06-26,1113.6
2018-06-27,1124.84
2018-06-28,1125.13
2018-06-29,1154.16
2018-07-02,1151.66
2018-07-03,1147.47
2018-07-04,1147.53
2018-07-05,1171.64
2018-07-06,1173.47
2018-07-09,1193.17
2018-07-10,1202.42
2018-07-11,1186.36
2018-07-12,1177.5
2018-07-13,1189.35
2018-07-16,1180.64
2018-07-17,1165.14
2018-07-18,1144.72
2018-07-19,1124.43
2018-07-20,1114.59
2018-07-23,1129.92
2018-07-24,1143.81
2018-07-25,1141.7
2018-07-26,1148.79
2018-07-27,1151.74
2018-07-30,1162.42
2018-07-31,1173.06
2018-08-01,1160.09
2018-08-02,1140.96
2018-08-03,1145.08
2018-08-06,1138.57
2018-08-07,1147.16
2018-08-08,1113.78
2018-08-09,1097.33
2018-08-10,1056.93
2018-08-13,1059.76
2018-08-14,1081.5
2018-08-15,1055.24
2018-08-16,1066.51
2018-08-17,1052.74
2018-08-20,1065.34
2018-08-21,1072.12
2018-08-22,1065.34
2018-08-23,1043.99
2018-08-24,1064.46
2018-08-27,1084.13
2018-08-28,1078.28
2018-08-29,1085.01
2018-08-30,1075.55
2018-08-31,1092.29
2018-09-03,1085.19
2018-09-04,1082.21
2018-09-05,1068.88
2018-09-06,1054.36
2018-09-07,1050.51
2018-09-10,1043.46
2018-09-11,1055.9
2018-09-12,1071.32
2018-09-13,1084.54
2018-09-14,1094.73
2018-09-17,1099.5
2018-09-18,1123.03
2018-09-19,1134.1
2018-09-20,1140.65
2018-09-21,1149.53
2018-09-24,1162.98
2018-09-25,1169.04
2018-09-26,1160.78
2018-09-27,1187.88
2018-09-28,1192.04
2018-10-01,1191.28
2018-10-02,1181.61
2018-10-03,1196.03
2018-10-04,1160.76
2018-10-05,1159.33
2018-10-08,1158.25
2018-10-09,1159.47
2018-10-10,1143.35
2018-10-11,1124.08
2018-10-12,1141.35
2018-10-15,1146.72
2018-10-16,1165.87
2018-10-17,1162.79
2018-10-18,1140.17
2018-10-19,1126.97
2018-10-22,1116.56
2018-10-23,1106.82
2018-10-24,1125.08
2018-10-25,1120.69
2018-10-26,1098.31
2018-10-29,1112.61
2018-10-30,1105.33
2018-10-31,1126.21
2018-11-01,1131.38
2018-11-02,1134.8
2018-11-06,1151.14
2018-11-07,1164.27
2018-11-08,1155.27
2018-11-09,1121.38
2018-11-12,1114.75
2018-11-13,1100.06
2018-11-14,1117.26
2018-11-15,1131.13
2018-11-16,1134.93
2018-11-19,1135.71
2018-11-20,1116.85
2018-11-21,1127.42
2018-11-22,1138.38
2018-11-23,1113.52
2018-11-26,1084.17
2018-11-27,1098.59
2018-11-28,1113.46
2018-11-29,1141.3
2018-11-30,1126.14
2018-12-03,1154.18
2018-12-04,1155.88
2018-12-05,1153.0
2018-12-06,1134.07
2018-12-07,1157.94
2018-12-10,1136.5
2018-12-11,1134.71
2018-12-12,1125.78
2018-12-13,1129.35
2018-12-14,1116.5
2018-12-17,1113.44
2018-12-18,1106.05
2018-12-19,1099.63
2018-12-20,1083.47
2018-12-21,1077.17
2018-12-24,1070.09
2018-12-25,1048.71
2018-12-26,1053.17
2018-12-27,1056.61
2018-12-28,1066.13
2018-12-29,1068.72
2019-01-03,1086.8
2019-01-04,1118.03
2019-01-08,1122.9
2019-01-09,1135.51
2019-01-10,1142.32
2019-01-11,1148.75
2019-01-14,1147.16
2019-01-15,1148.03
2019-01-16,1152.99
2019-01-17,1157.06
2019-01-18,1176.42
2019-01-21,1171.09
2019-01-22,1169.79
2019-01-23,1186.51
2019-01-24,1188.15
2019-01-25,1192.02
2019-01-28,1178.91
2019-01-29,1191.38
2019-01-30,1198.99
2019-01-31,1214.45
2019-02-01,1211.23
2019-02-04,1211.15
2019-02-05,1223.48
2019-02-06,1215.83
2019-02-07,1200.14
2019-02-08,1199.65
2019-02-11,1201.33
2019-02-12,1215.47
2019-02-13,1190.79
2019-02-14,1156.31
2019-02-15,1177.5
2019-02-18,1177.04
2019-02-19,1173.64
2019-02-20,1194.4
2019-02-21,1188.6
2019-02-22,1198.4
2019-02-25,1201.57
2019-02-26,1193.07
2019-02-27,1191.01
2019-02-28,1188.28
2019-03-01,1187.35
2019-03-04,1185.83
2019-03-05,1180.15
2019-03-06,1191.51
2019-03-07,1179.58
2019-03-11,1176.71
2019-03-12,1183.34
2019-03-13,1189.14
2019-03-14,1181.96
2019-03-15,1196.75
2019-03-18,1213.35
2019-03-19,1219.78
2019-03-20,1226.26
2019-03-21,1237.68
2019-03-22,1213.4
2019-03-25,1228.34
2019-03-26,1229.96
2019-03-27,1207.23
2019-03-28,1207.31
2019-03-29,1198.11
2019-04-01,1214.29
2019-04-02,1216.2
2019-04-03,1224.35
2019-04-04,1219.94
2019-04-05,1225.84
2019-04-08,1240.16
2019-04-09,1248.38
2019-04-10,1262.48
2019-04-11,1245.17
2019-04-12,1253.44
2019-04-15,1246.99
2019-04-16,1255.45
2019-04-17,1265.51
2019-04-18,1262.28
2019-04-19,1260.82
2019-04-22,1275.59
2019-04-23,1277.71
2019-04-24,1263.97
2019-04-25,1245.98
2019-04-26,1247.01
2019-04-29,1254.96
2019-04-30,1248.39
2019-05-02,1238.05
2019-05-03,1248.39
2019-05-06,1245.59
2019-05-07,1237.86
2019-05-08,1233.05
2019-05-10,1213.79
2019-05-13,1207.57
2019-05-14,1241.51
2019-05-15,1247.02
2019-05-16,1261.33
2019-05-17,1254.68
2019-05-20,1256.22
2019-05-21,1279.12
2019-05-22,1292.79
2019-05-23,1275.42
2019-05-24,1279.11
2019-05-27,1288.12
2019-05-28,1271.15
2019-05-29,1275.92
2019-05-30,1286.52
2019-05-31,1287.09
2019-06-03,1315.22
2019-06-04,1307.55
2019-06-05,1303.35
2019-06-06,1319.85
2019-06-07,1325.95
2019-06-10,1335.71
2019-06-11,1343.33
2019-06-13,1346.98
2019-06-14,1341.05
2019-06-17,1340.9
2019-06-18,1359.23
2019-06-19,1361.14
2019-06-20,1391.21
2019-06-21,1375.02
2019-06-24,1387.06
2019-06-25,1380.87
2019-06-26,1386.63
2019-06-27,1388.07
2019-06-28,1380.52
2019-07-01,1401.64
2019-07-02,1398.26
2019-07-03,1401.52
2019-07-04,1411.53
2019-07-05,1398.75
2019-07-08,1399.55
2019-07-09,1394.86
2019-07-10,1407.64
2019-07-11,1398.88
2019-07-12,1387.87
2019-07-15,1386.52
2019-07-16,1382.09
2019-07-17,1361.58
2019-07-18,1349.76
2019-07-19,1350.69
2019-07-22,1341.17
2019-07-23,1345.48
2019-07-24,1339.62
2019-07-25,1346.91
2019-07-26,1348.3
2019-07-29,1353.61
2019-07-30,1352.89
2019-07-31,1360.04
2019-08-01,1346.4
2019-08-02,1293.19
2019-08-05,1282.29
2019-08-06,1294.5
2019-08-07,1284.91
2019-08-08,1303.8
2019-08-09,1289.47
2019-08-12,1294.12
2019-08-13,1297.85
2019-08-14,1259.68
2019-08-15,1250.13
2019-08-16,1239.81
2019-08-19,1247.53
2019-08-20,1264.59
2019-08-21,1280.19
2019-08-22,1282.63
2019-08-23,1268.45
2019-08-26,1268.25
2019-08-27,1258.6
2019-08-28,1266.71
2019-08-29,1284.94
2019-08-30,1293.32
2019-09-02,1309.22
2019-09-03,1303.49
2019-09-04,1330.77
2019-09-05,1337.92
2019-09-06,1340.52
2019-09-09,1340.14
2019-09-10,1343.95
2019-09-11,1354.68
2019-09-12,1361.05
2019-09-13,1368.93
2019-09-16,1396.09
2019-09-17,1381.5
2019-09-18,1382.16
2019-09-19,1378.06
2019-09-20,1377.38
2019-09-23,1373.49
2019-09-24,1358.8
2019-09-25,1354.01
2019-09-26,1359.59
2019-09-27,1347.72
2019-09-30,1333.91
2019-10-01,1329.37
2019-10-02,1313.75
2019-10-03,1307.01
2019-10-04,1311.65
2019-10-07,1320.25
2019-10-08,1306.39
